Date,Country,Sector,Supply_Chain_Disruption_Index,Estimated_GDP_Impact_MUSD,Avg_Delivery_Delay_Days,Input_Cost_Increase_Pct,Inventory_Stress_Score,Supplier_Diversification_Score,Conflict_Phase
2025-06-01,Malaysia,Automotive,5.7,0.0,2.8,1.3,1.0,10.0,Maritime Blockade Threats
2025-06-01,Malaysia,Textiles,2.3,0.0,1.3,0.67,0.4,10.0,Maritime Blockade Threats
2025-06-01,Malaysia,Chemicals,7.1,0.0,3.1,1.63,1.2,10.0,Maritime Blockade Threats
2025-06-01,Pakistan,Energy,60.9,0.1,27.7,14.17,9.8,5.2,Maritime Blockade Threats
2025-06-01,Pakistan,Manufacturing,33.8,0.1,16.0,7.16,6.7,5.2,Maritime Blockade Threats
2025-06-01,Pakistan,Agriculture,18.8,0.0,10.8,5.12,3.7,5.2,Maritime Blockade Threats
2025-06-01,Pakistan,Pharmaceuticals,17.2,0.0,8.8,3.95,3.5,5.2,Maritime Blockade Threats
2025-06-01,Pakistan,Electronics,23.6,0.0,15.5,6.13,4.9,5.2,Maritime Blockade Threats
2025-06-01,Pakistan,Automotive,29.8,0.0,16.6,6.65,6.5,5.2,Maritime Blockade Threats
2025-06-01,Pakistan,Textiles,13.4,0.0,8.4,4.02,2.9,5.2,Maritime Blockade Threats
2025-06-01,Pakistan,Chemicals,35.0,0.1,20.9,9.45,6.7,5.2,Maritime Blockade Threats
2025-06-01,Bangladesh,Energy,30.8,0.1,12.9,8.28,5.3,7.8,Maritime Blockade Threats
2025-06-01,Bangladesh,Manufacturing,18.8,0.0,10.6,4.75,3.5,7.8,Maritime Blockade Threats
2025-06-01,Bangladesh,Agriculture,12.4,0.0,5.0,3.13,2.2,7.8,Maritime Blockade Threats
2025-06-01,Bangladesh,Pharmaceuticals,9.5,0.0,4.6,2.55,1.8,7.8,Maritime Blockade Threats
2025-06-01,Bangladesh,Electronics,16.6,0.0,8.5,3.86,2.7,7.8,Maritime Blockade Threats
2025-06-01,Bangladesh,Automotive,20.3,0.0,8.4,4.86,3.2,7.8,Maritime Blockade Threats
2025-06-01,Bangladesh,Textiles,7.8,0.0,4.8,1.73,1.4,7.8,Maritime Blockade Threats
2025-06-01,Bangladesh,Chemicals,24.7,0.0,12.3,5.25,3.9,7.8,Maritime Blockade Threats
2025-06-01,Taiwan,Energy,59.1,0.2,27.5,14.76,10.0,5.0,Maritime Blockade Threats
2025-06-01,Taiwan,Manufacturing,31.9,0.1,18.8,9.81,7.0,5.0,Maritime Blockade Threats
2025-06-01,Taiwan,Agriculture,20.7,0.1,9.8,5.44,4.2,5.0,Maritime Blockade Threats
2025-06-01,Taiwan,Pharmaceuticals,21.3,0.1,10.1,4.1,3.3,5.0,Maritime Blockade Threats
2025-06-01,Taiwan,Electronics,28.2,0.1,14.4,6.06,5.6,5.0,Maritime Blockade Threats
2025-06-01,Taiwan,Automotive,32.7,0.1,19.7,7.75,5.7,5.0,Maritime Blockade Threats
2025-06-01,Taiwan,Textiles,15.6,0.0,8.7,3.37,2.6,5.0,Maritime Blockade Threats
2025-06-01,Taiwan,Chemicals,44.3,0.1,17.6,9.78,7.4,5.0,Maritime Blockade Threats
2025-06-01,Singapore,Energy,61.8,0.1,28.5,14.09,10.0,4.8,Maritime Blockade Threats
2025-06-01,Singapore,Manufacturing,35.4,0.1,19.8,8.77,7.1,4.8,Maritime Blockade Threats
2025-06-01,Singapore,Agriculture,23.2,0.0,11.1,5.91,4.1,4.8,Maritime Blockade Threats
2025-06-01,Singapore,Pharmaceuticals,19.5,0.0,9.1,4.47,3.7,4.8,Maritime Blockade Threats
2025-06-01,Singapore,Electronics,32.1,0.1,16.2,6.82,5.1,4.8,Maritime Blockade Threats
2025-06-01,Singapore,Automotive,37.7,0.1,15.0,9.88,5.9,4.8,Maritime Blockade Threats
2025-06-01,Singapore,Textiles,17.6,0.0,7.7,4.13,2.7,4.8,Maritime Blockade Threats
2025-06-01,Singapore,Chemicals,39.5,0.1,18.6,10.29,6.9,4.8,Maritime Blockade Threats
2025-06-01,New Zealand,Energy,21.3,0.0,10.0,4.96,3.7,9.0,Maritime Blockade Threats
2025-06-01,New Zealand,Manufacturing,11.7,0.0,6.6,3.05,2.7,9.0,Maritime Blockade Threats
2025-06-01,New Zealand,Agriculture,7.2,0.0,3.9,1.82,1.5,9.0,Maritime Blockade Threats
2025-06-01,New Zealand,Pharmaceuticals,6.6,0.0,2.9,1.47,1.3,9.0,Maritime Blockade Threats
2025-06-01,New Zealand,Electronics,9.3,0.0,4.6,2.69,1.8,9.0,Maritime Blockade Threats
2025-06-01,New Zealand,Automotive,13.6,0.0,5.7,3.1,2.3,9.0,Maritime Blockade Threats
2025-06-01,New Zealand,Textiles,6.1,0.0,2.8,1.33,0.9,9.0,Maritime Blockade Threats
2025-06-01,New Zealand,Chemicals,15.5,0.0,7.2,3.92,2.6,9.0,Maritime Blockade Threats
2025-06-01,Sri Lanka,Energy,70.4,0.0,35.7,16.31,10.0,4.0,Maritime Blockade Threats
2025-06-01,Sri Lanka,Manufacturing,45.9,0.0,22.9,10.35,7.2,4.0,Maritime Blockade Threats
2025-06-01,Sri Lanka,Agriculture,28.0,0.0,13.7,5.12,4.6,4.0,Maritime Blockade Threats
2025-06-01,Sri Lanka,Pharmaceuticals,22.9,0.0,10.2,4.31,3.9,4.0,Maritime Blockade Threats
2025-06-01,Sri Lanka,Electronics,30.7,0.0,16.7,8.56,6.1,4.0,Maritime Blockade Threats
2025-06-01,Sri Lanka,Automotive,39.7,0.0,22.3,8.34,7.6,4.0,Maritime Blockade Threats
2025-06-01,Sri Lanka,Textiles,19.1,0.0,9.9,4.45,3.4,4.0,Maritime Blockade Threats
2025-06-01,Sri Lanka,Chemicals,44.3,0.0,20.8,12.02,8.9,4.0,Maritime Blockade Threats
2025-06-01,Myanmar,Energy,28.4,0.0,14.3,5.97,4.7,8.4,Maritime Blockade Threats
2025-06-01,Myanmar,Manufacturing,17.9,0.0,9.6,3.99,3.2,8.4,Maritime Blockade Threats
2025-06-01,Myanmar,Agriculture,8.9,0.0,4.6,2.46,1.8,8.4,Maritime Blockade Threats
2025-06-01,Myanmar,Pharmaceuticals,8.7,0.0,4.6,1.86,1.5,8.4,Maritime Blockade Threats
2025-06-01,Myanmar,Electronics,10.6,0.0,5.9,3.04,2.4,8.4,Maritime Blockade Threats
2025-06-01,Myanmar,Automotive,17.2,0.0,8.3,4.21,2.9,8.4,Maritime Blockade Threats
2025-06-01,Myanmar,Textiles,7.7,0.0,3.2,1.47,1.4,8.4,Maritime Blockade Threats
2025-06-01,Myanmar,Chemicals,17.7,0.0,9.1,4.59,3.3,8.4,Maritime Blockade Threats
2025-06-01,Cambodia,Energy,26.1,0.0,13.2,7.06,5.2,8.0,Maritime Blockade Threats
2025-06-01,Cambodia,Manufacturing,17.1,0.0,8.7,5.44,3.8,8.0,Maritime Blockade Threats
2025-06-01,Cambodia,Agriculture,12.1,0.0,6.4,3.15,1.9,8.0,Maritime Blockade Threats
2025-06-01,Cambodia,Pharmaceuticals,10.7,0.0,5.1,2.67,1.7,8.0,Maritime Blockade Threats
2025-06-01,Cambodia,Electronics,13.4,0.0,6.9,3.72,2.8,8.0,Maritime Blockade Threats
2025-06-01,Cambodia,Automotive,17.2,0.0,8.6,4.81,3.2,8.0,Maritime Blockade Threats
2025-06-01,Cambodia,Textiles,8.2,0.0,4.0,2.08,1.3,8.0,Maritime Blockade Threats
2025-06-01,Cambodia,Chemicals,22.3,0.0,9.3,4.6,3.5,8.0,Maritime Blockade Threats
2025-06-01,Laos,Energy,7.4,0.0,3.7,1.63,1.3,10.0,Maritime Blockade Threats
2025-06-01,Laos,Manufacturing,4.2,0.0,2.5,1.26,0.9,10.0,Maritime Blockade Threats
2025-06-01,Laos,Agriculture,2.4,0.0,1.4,0.61,0.5,10.0,Maritime Blockade Threats
2025-06-01,Laos,Pharmaceuticals,2.4,0.0,1.2,0.54,0.4,10.0,Maritime Blockade Threats
2025-06-01,Laos,Electronics,3.3,0.0,1.8,0.99,0.6,10.0,Maritime Blockade Threats
2025-06-01,Laos,Automotive,4.1,0.0,2.1,1.13,0.7,10.0,Maritime Blockade Threats
2025-06-01,Laos,Textiles,1.9,0.0,1.0,0.45,0.4,10.0,Maritime Blockade Threats
2025-06-01,Laos,Chemicals,4.8,0.0,2.7,1.14,1.0,10.0,Maritime Blockade Threats
2025-06-01,Mongolia,Energy,3.5,0.0,1.6,0.89,0.6,10.0,Maritime Blockade Threats
2025-06-01,Mongolia,Manufacturing,2.6,0.0,1.1,0.65,0.4,10.0,Maritime Blockade Threats
2025-06-01,Mongolia,Agriculture,1.3,0.0,1.1,0.37,0.3,10.0,Maritime Blockade Threats
2025-06-01,Mongolia,Pharmaceuticals,1.2,0.0,0.9,0.3,0.2,10.0,Maritime Blockade Threats
2025-06-01,Mongolia,Electronics,2.0,0.0,0.9,0.39,0.3,10.0,Maritime Blockade Threats
2025-06-01,Mongolia,Automotive,2.3,0.0,1.0,0.46,0.4,10.0,Maritime Blockade Threats
2025-06-01,Mongolia,Textiles,1.0,0.0,1.0,0.27,0.2,10.0,Maritime Blockade Threats
2025-06-01,Mongolia,Chemicals,2.8,0.0,1.4,0.72,0.4,10.0,Maritime Blockade Threats
2025-07-01,China,Energy,36.3,3.0,21.7,11.28,6.6,8.3,Peak Disruption
2025-07-01,China,Manufacturing,29.3,2.8,15.5,7.74,4.4,8.3,Peak Disruption
2025-07-01,China,Agriculture,13.4,1.3,9.8,4.61,3.0,8.3,Peak Disruption
2025-07-01,China,Pharmaceuticals,11.0,1.1,7.2,3.91,2.3,8.3,Peak Disruption
2025-07-01,China,Electronics,22.0,2.0,10.3,5.98,3.6,8.3,Peak Disruption
2025-07-01,China,Automotive,26.6,2.1,15.4,8.13,4.5,8.3,Peak Disruption
2025-07-01,China,Textiles,10.8,1.0,6.7,3.24,2.0,8.3,Peak Disruption
2025-07-01,China,Chemicals,28.4,2.3,14.7,8.11,4.8,8.3,Peak Disruption
2025-07-01,India,Energy,59.7,1.2,29.1,14.47,10.0,6.8,Peak Disruption
2025-07-01,India,Manufacturing,32.2,0.8,25.3,11.56,6.6,6.8,Peak Disruption
2025-07-01,India,Agriculture,20.1,0.4,13.6,5.3,4.0,6.8,Peak Disruption
2025-07-01,India,Pharmaceuticals,15.8,0.4,11.0,5.05,3.6,6.8,Peak Disruption
2025-07-01,India,Electronics,29.1,0.5,15.0,8.06,5.0,6.8,Peak Disruption
2025-07-01,India,Automotive,32.5,0.5,21.3,11.02,6.2,6.8,Peak Disruption
2025-07-01,India,Textiles,14.1,0.2,10.0,5.25,2.6,6.8,Peak Disruption
2025-07-01,India,Chemicals,38.7,0.8,22.2,11.3,6.7,6.8,Peak Disruption
2025-07-01,Japan,Energy,68.3,1.5,54.6,25.24,10.0,4.8,Peak Disruption
2025-07-01,Japan,Manufacturing,47.1,0.9,33.2,15.17,8.5,4.8,Peak Disruption
2025-07-01,Japan,Agriculture,29.8,0.7,17.8,8.44,5.0,4.8,Peak Disruption
2025-07-01,Japan,Pharmaceuticals,28.6,0.4,14.0,8.42,4.8,4.8,Peak Disruption
2025-07-01,Japan,Electronics,39.8,0.9,25.1,10.8,7.6,4.8,Peak Disruption
2025-07-01,Japan,Automotive,50.7,1.0,26.6,15.0,8.3,4.8,Peak Disruption
2025-07-01,Japan,Textiles,20.1,0.5,12.2,7.41,3.8,4.8,Peak Disruption
2025-07-01,Japan,Chemicals,53.3,0.9,30.4,15.9,9.9,4.8,Peak Disruption
2025-07-01,South Korea,Energy,62.4,0.6,34.4,19.12,10.0,6.0,Peak Disruption
2025-07-01,South Korea,Manufacturing,40.0,0.4,22.6,11.68,8.2,6.0,Peak Disruption
2025-07-01,South Korea,Agriculture,25.7,0.2,15.0,6.19,4.5,6.0,Peak Disruption
2025-07-01,South Korea,Pharmaceuticals,20.7,0.2,12.7,6.02,3.5,6.0,Peak Disruption
2025-07-01,South Korea,Electronics,31.8,0.3,20.4,10.19,5.2,6.0,Peak Disruption
2025-07-01,South Korea,Automotive,33.8,0.4,24.4,10.01,6.8,6.0,Peak Disruption
2025-07-01,South Korea,Textiles,17.2,0.1,11.1,5.12,3.0,6.0,Peak Disruption
2025-07-01,South Korea,Chemicals,50.3,0.4,30.1,12.69,8.3,6.0,Peak Disruption
2025-07-01,Australia,Energy,12.4,0.1,9.3,3.3,2.2,10.0,Peak Disruption
2025-07-01,Australia,Manufacturing,9.0,0.1,4.7,2.39,1.5,10.0,Peak Disruption
2025-07-01,Australia,Agriculture,4.9,0.0,2.9,1.38,1.0,10.0,Peak Disruption
2025-07-01,Australia,Pharmaceuticals,5.0,0.0,3.0,1.27,0.8,10.0,Peak Disruption
2025-07-01,Australia,Electronics,6.4,0.1,3.8,1.9,1.3,10.0,Peak Disruption
2025-07-01,Australia,Automotive,8.9,0.1,5.6,2.76,1.6,10.0,Peak Disruption
2025-07-01,Australia,Textiles,3.9,0.0,2.4,1.06,0.6,10.0,Peak Disruption
2025-07-01,Australia,Chemicals,9.0,0.1,5.6,2.59,1.8,10.0,Peak Disruption
2025-07-01,Indonesia,Energy,13.5,0.1,8.5,5.42,2.7,10.0,Peak Disruption
2025-07-01,Indonesia,Manufacturing,10.2,0.1,6.3,2.82,2.0,10.0,Peak Disruption
2025-07-01,Indonesia,Agriculture,5.4,0.0,4.0,1.86,1.2,10.0,Peak Disruption
2025-07-01,Indonesia,Pharmaceuticals,5.4,0.0,2.8,1.43,1.0,10.0,Peak Disruption
2025-07-01,Indonesia,Electronics,9.0,0.0,4.7,2.59,1.3,10.0,Peak Disruption
2025-07-01,Indonesia,Automotive,10.7,0.1,5.2,2.69,1.8,10.0,Peak Disruption
2025-07-01,Indonesia,Textiles,4.6,0.0,2.5,1.15,0.7,10.0,Peak Disruption
2025-07-01,Indonesia,Chemicals,12.1,0.1,6.5,3.33,2.2,10.0,Peak Disruption
2025-07-01,Thailand,Energy,43.3,0.1,25.6,16.43,7.9,7.4,Peak Disruption
2025-07-01,Thailand,Manufacturing,27.4,0.1,16.9,7.88,5.5,7.4,Peak Disruption
2025-07-01,Thailand,Agriculture,17.3,0.1,10.8,6.52,3.7,7.4,Peak Disruption
2025-07-01,Thailand,Pharmaceuticals,15.4,0.0,10.2,5.39,3.2,7.4,Peak Disruption
2025-07-01,Thailand,Electronics,21.3,0.1,13.2,6.82,4.3,7.4,Peak Disruption
2025-07-01,Thailand,Automotive,27.0,0.1,15.7,9.27,5.2,7.4,Peak Disruption
2025-07-01,Thailand,Textiles,13.9,0.0,7.8,3.86,2.4,7.4,Peak Disruption
2025-07-01,Thailand,Chemicals,38.8,0.1,21.1,11.98,5.7,7.4,Peak Disruption
2025-07-01,Vietnam,Energy,16.7,0.0,11.4,5.49,3.2,10.0,Peak Disruption
2025-07-01,Vietnam,Manufacturing,13.1,0.0,7.5,3.13,2.3,10.0,Peak Disruption
2025-07-01,Vietnam,Agriculture,7.2,0.0,5.2,2.05,1.4,10.0,Peak Disruption
2025-07-01,Vietnam,Pharmaceuticals,5.5,0.0,4.0,2.14,1.1,10.0,Peak Disruption
2025-07-01,Vietnam,Electronics,10.6,0.0,5.5,2.99,1.8,10.0,Peak Disruption
2025-07-01,Vietnam,Automotive,10.7,0.0,7.9,2.94,1.9,10.0,Peak Disruption
2025-07-01,Vietnam,Textiles,5.4,0.0,2.9,1.45,0.9,10.0,Peak Disruption
2025-07-01,Vietnam,Chemicals,15.9,0.0,9.8,3.57,2.7,10.0,Peak Disruption
2025-07-01,Philippines,Energy,52.1,0.1,27.8,16.47,10.0,7.0,Peak Disruption
2025-07-01,Philippines,Manufacturing,38.9,0.1,21.3,12.06,6.5,7.0,Peak Disruption
2025-07-01,Philippines,Agriculture,22.1,0.0,11.8,5.01,4.0,7.0,Peak Disruption
2025-07-01,Philippines,Pharmaceuticals,19.0,0.0,9.7,4.7,3.3,7.0,Peak Disruption
2025-07-01,Philippines,Electronics,23.6,0.1,16.6,9.1,5.2,7.0,Peak Disruption
2025-07-01,Philippines,Automotive,33.3,0.1,18.8,10.3,6.1,7.0,Peak Disruption
2025-07-01,Philippines,Textiles,12.9,0.0,10.0,4.38,2.6,7.0,Peak Disruption
2025-07-01,Philippines,Chemicals,37.8,0.1,25.7,10.67,7.0,7.0,Peak Disruption
2025-07-01,Malaysia,Energy,11.5,0.0,6.8,2.84,1.8,10.0,Peak Disruption
2025-07-01,Malaysia,Manufacturing,7.5,0.0,4.1,1.98,1.4,10.0,Peak Disruption
2025-07-01,Malaysia,Agriculture,3.8,0.0,2.3,1.02,0.7,10.0,Peak Disruption
2025-07-01,Malaysia,Pharmaceuticals,3.9,0.0,1.9,0.92,0.6,10.0,Peak Disruption
2025-07-01,Malaysia,Electronics,5.9,0.0,3.6,1.57,0.9,10.0,Peak Disruption
2025-07-01,Malaysia,Automotive,6.4,0.0,3.5,2.21,1.2,10.0,Peak Disruption
2025-07-01,Malaysia,Textiles,3.1,0.0,1.6,0.83,0.5,10.0,Peak Disruption
2025-07-01,Malaysia,Chemicals,7.8,0.0,4.6,2.2,1.4,10.0,Peak Disruption
2025-07-01,Pakistan,Energy,73.8,0.1,42.2,19.74,10.0,5.8,Peak Disruption
2025-07-01,Pakistan,Manufacturing,38.6,0.1,24.7,14.31,7.9,5.8,Peak Disruption
2025-07-01,Pakistan,Agriculture,22.0,0.0,18.0,7.03,4.8,5.8,Peak Disruption
2025-07-01,Pakistan,Pharmaceuticals,22.7,0.0,15.4,5.42,3.7,5.8,Peak Disruption
2025-07-01,Pakistan,Electronics,33.6,0.1,17.4,10.86,6.1,5.8,Peak Disruption
2025-07-01,Pakistan,Automotive,35.1,0.1,22.7,10.55,6.9,5.8,Peak Disruption
2025-07-01,Pakistan,Textiles,20.8,0.0,12.0,4.94,3.6,5.8,Peak Disruption
2025-07-01,Pakistan,Chemicals,51.4,0.1,29.4,12.63,8.8,5.8,Peak Disruption
2025-07-01,Bangladesh,Energy,36.6,0.1,19.6,9.4,6.7,8.4,Peak Disruption
2025-07-01,Bangladesh,Manufacturing,26.0,0.0,14.7,6.33,4.3,8.4,Peak Disruption
2025-07-01,Bangladesh,Agriculture,13.0,0.0,8.5,3.93,2.4,8.4,Peak Disruption
2025-07-01,Bangladesh,Pharmaceuticals,11.4,0.0,7.3,4.21,2.2,8.4,Peak Disruption
2025-07-01,Bangladesh,Electronics,20.0,0.0,12.1,4.69,3.3,8.4,Peak Disruption
2025-07-01,Bangladesh,Automotive,24.2,0.0,14.7,6.84,4.4,8.4,Peak Disruption
2025-07-01,Bangladesh,Textiles,9.1,0.0,5.5,3.14,2.0,8.4,Peak Disruption
2025-07-01,Bangladesh,Chemicals,22.8,0.0,17.8,6.53,4.5,8.4,Peak Disruption
2025-07-01,Taiwan,Energy,74.2,0.2,39.5,20.51,10.0,5.6,Peak Disruption
2025-07-01,Taiwan,Manufacturing,42.8,0.2,28.0,12.84,7.8,5.6,Peak Disruption
2025-07-01,Taiwan,Agriculture,26.8,0.1,15.1,9.19,5.3,5.6,Peak Disruption
2025-07-01,Taiwan,Pharmaceuticals,23.6,0.1,15.8,5.97,3.9,5.6,Peak Disruption
2025-07-01,Taiwan,Electronics,38.5,0.1,22.3,8.35,5.8,5.6,Peak Disruption
2025-07-01,Taiwan,Automotive,37.0,0.2,22.8,11.25,6.8,5.6,Peak Disruption
2025-07-01,Taiwan,Textiles,19.3,0.1,11.3,5.88,3.5,5.6,Peak Disruption
2025-07-01,Taiwan,Chemicals,48.1,0.2,31.6,13.56,9.5,5.6,Peak Disruption
2025-07-01,Singapore,Energy,60.8,0.1,42.6,19.05,10.0,5.4,Peak Disruption
2025-07-01,Singapore,Manufacturing,45.9,0.1,32.8,12.15,9.1,5.4,Peak Disruption
2025-07-01,Singapore,Agriculture,28.9,0.1,17.3,9.25,4.5,5.4,Peak Disruption
2025-07-01,Singapore,Pharmaceuticals,23.7,0.1,14.8,6.99,4.3,5.4,Peak Disruption
2025-07-01,Singapore,Electronics,38.5,0.1,24.4,12.06,6.7,5.4,Peak Disruption
2025-07-01,Singapore,Automotive,39.5,0.1,24.0,11.16,7.4,5.4,Peak Disruption
2025-07-01,Singapore,Textiles,22.0,0.0,12.7,5.92,3.7,5.4,Peak Disruption
2025-07-01,Singapore,Chemicals,51.3,0.1,28.0,15.0,9.5,5.4,Peak Disruption
2025-07-01,New Zealand,Energy,20.8,0.0,14.7,8.35,4.8,9.6,Peak Disruption
2025-07-01,New Zealand,Manufacturing,18.5,0.0,11.4,5.11,3.2,9.6,Peak Disruption
2025-07-01,New Zealand,Agriculture,9.6,0.0,6.5,3.04,1.6,9.6,Peak Disruption
2025-07-01,New Zealand,Pharmaceuticals,8.6,0.0,4.6,2.75,1.5,9.6,Peak Disruption
2025-07-01,New Zealand,Electronics,13.9,0.0,6.9,3.98,2.2,9.6,Peak Disruption
2025-07-01,New Zealand,Automotive,16.6,0.0,10.1,4.36,2.5,9.6,Peak Disruption
2025-07-01,New Zealand,Textiles,5.8,0.0,4.0,1.91,1.2,9.6,Peak Disruption
2025-07-01,New Zealand,Chemicals,18.6,0.0,12.0,4.38,3.3,9.6,Peak Disruption
2025-07-01,Sri Lanka,Energy,67.0,0.0,42.8,25.28,10.0,4.6,Peak Disruption
2025-07-01,Sri Lanka,Manufacturing,54.9,0.0,29.3,13.65,9.4,4.6,Peak Disruption
2025-07-01,Sri Lanka,Agriculture,28.1,0.0,17.8,9.43,5.0,4.6,Peak Disruption
2025-07-01,Sri Lanka,Pharmaceuticals,26.3,0.0,14.0,7.69,4.8,4.6,Peak Disruption
2025-07-01,Sri Lanka,Electronics,38.3,0.0,23.8,11.0,7.7,4.6,Peak Disruption
2025-07-01,Sri Lanka,Automotive,41.5,0.0,25.7,15.33,8.1,4.6,Peak Disruption
2025-07-01,Sri Lanka,Textiles,21.0,0.0,13.7,6.03,4.1,4.6,Peak Disruption
2025-07-01,Sri Lanka,Chemicals,61.0,0.0,38.1,14.47,10.0,4.6,Peak Disruption
2025-07-01,Myanmar,Energy,26.7,0.0,17.2,9.14,5.8,9.0,Peak Disruption
2025-07-01,Myanmar,Manufacturing,20.8,0.0,13.3,7.1,3.4,9.0,Peak Disruption
2025-07-01,Myanmar,Agriculture,11.5,0.0,7.0,3.87,2.1,9.0,Peak Disruption
2025-07-01,Myanmar,Pharmaceuticals,9.2,0.0,5.6,3.11,1.7,9.0,Peak Disruption
2025-07-01,Myanmar,Electronics,15.3,0.0,8.3,3.85,2.6,9.0,Peak Disruption
2025-07-01,Myanmar,Automotive,21.4,0.0,12.4,5.9,3.5,9.0,Peak Disruption
2025-07-01,Myanmar,Textiles,9.6,0.0,4.5,2.2,1.7,9.0,Peak Disruption
2025-07-01,Myanmar,Chemicals,24.2,0.0,14.1,6.68,3.8,9.0,Peak Disruption
2025-07-01,Cambodia,Energy,33.2,0.0,20.2,8.92,5.8,8.6,Peak Disruption
2025-07-01,Cambodia,Manufacturing,22.6,0.0,12.7,7.02,4.3,8.6,Peak Disruption
2025-07-01,Cambodia,Agriculture,15.2,0.0,8.6,4.74,2.3,8.6,Peak Disruption
2025-07-01,Cambodia,Pharmaceuticals,10.6,0.0,7.3,4.02,1.9,8.6,Peak Disruption
2025-07-01,Cambodia,Electronics,16.4,0.0,10.4,5.39,3.3,8.6,Peak Disruption
2025-07-01,Cambodia,Automotive,22.5,0.0,13.8,6.71,3.7,8.6,Peak Disruption
2025-07-01,Cambodia,Textiles,8.4,0.0,6.1,3.27,1.9,8.6,Peak Disruption
2025-07-01,Cambodia,Chemicals,27.4,0.0,14.5,7.7,4.9,8.6,Peak Disruption
2025-07-01,Laos,Energy,8.8,0.0,5.9,2.24,1.6,10.0,Peak Disruption
2025-07-01,Laos,Manufacturing,5.1,0.0,3.7,1.86,1.0,10.0,Peak Disruption
2025-07-01,Laos,Agriculture,3.1,0.0,2.1,0.86,0.6,10.0,Peak Disruption
2025-07-01,Laos,Pharmaceuticals,3.3,0.0,1.7,0.88,0.6,10.0,Peak Disruption
2025-07-01,Laos,Electronics,4.2,0.0,2.6,1.28,0.8,10.0,Peak Disruption
2025-07-01,Laos,Automotive,4.7,0.0,3.6,1.75,0.9,10.0,Peak Disruption
2025-07-01,Laos,Textiles,2.3,0.0,1.6,0.6,0.4,10.0,Peak Disruption
2025-07-01,Laos,Chemicals,6.3,0.0,3.4,2.07,1.2,10.0,Peak Disruption
2025-07-01,Mongolia,Energy,4.3,0.0,2.6,1.33,0.8,10.0,Peak Disruption
2025-07-01,Mongolia,Manufacturing,2.5,0.0,1.6,0.92,0.5,10.0,Peak Disruption
2025-07-01,Mongolia,Agriculture,1.8,0.0,0.9,0.47,0.3,10.0,Peak Disruption
2025-07-01,Mongolia,Pharmaceuticals,1.4,0.0,0.9,0.4,0.3,10.0,Peak Disruption
2025-07-01,Mongolia,Electronics,1.9,0.0,1.5,0.7,0.4,10.0,Peak Disruption
2025-07-01,Mongolia,Automotive,2.3,0.0,1.4,0.93,0.5,10.0,Peak Disruption
2025-07-01,Mongolia,Textiles,1.3,0.0,1.0,0.31,0.2,10.0,Peak Disruption
2025-07-01,Mongolia,Chemicals,3.0,0.0,2.0,0.86,0.6,10.0,Peak Disruption
2025-08-01,China,Energy,35.6,3.9,27.1,11.62,6.8,8.3,Peak Disruption
2025-08-01,China,Manufacturing,28.6,2.4,15.4,8.79,4.8,8.3,Peak Disruption
2025-08-01,China,Agriculture,16.9,1.4,9.2,4.99,2.6,8.3,Peak Disruption
2025-08-01,China,Pharmaceuticals,12.4,1.0,9.1,3.31,2.5,8.3,Peak Disruption
2025-08-01,China,Electronics,16.3,1.7,13.2,6.47,3.5,8.3,Peak Disruption
2025-08-01,China,Automotive,20.0,2.3,14.2,7.1,4.5,8.3,Peak Disruption
2025-08-01,China,Textiles,12.0,1.0,7.1,3.12,1.9,8.3,Peak Disruption
2025-08-01,China,Chemicals,28.4,2.3,15.5,8.64,4.8,8.3,Peak Disruption
2025-08-01,India,Energy,54.3,1.2,34.6,15.71,10.0,6.8,Peak Disruption
2025-08-01,India,Manufacturing,34.4,0.6,22.9,9.92,6.4,6.8,Peak Disruption
2025-08-01,India,Agriculture,23.4,0.3,12.7,7.19,3.9,6.8,Peak Disruption
2025-08-01,India,Pharmaceuticals,16.2,0.3,10.4,5.69,3.4,6.8,Peak Disruption
2025-08-01,India,Electronics,28.9,0.4,17.3,7.15,4.7,6.8,Peak Disruption
2025-08-01,India,Automotive,28.1,0.6,18.1,10.8,6.5,6.8,Peak Disruption
2025-08-01,India,Textiles,13.4,0.3,10.3,4.07,2.9,6.8,Peak Disruption
2025-08-01,India,Chemicals,43.7,0.8,21.7,11.14,6.9,6.8,Peak Disruption
2025-08-01,Japan,Energy,80.1,1.7,43.2,19.46,10.0,4.8,Peak Disruption
2025-08-01,Japan,Manufacturing,54.5,1.1,33.3,16.67,9.0,4.8,Peak Disruption
2025-08-01,Japan,Agriculture,28.4,0.6,20.9,9.99,5.1,4.8,Peak Disruption
2025-08-01,Japan,Pharmaceuticals,27.4,0.5,15.0,7.83,4.7,4.8,Peak Disruption
2025-08-01,Japan,Electronics,38.5,0.9,25.3,10.13,7.3,4.8,Peak Disruption
2025-08-01,Japan,Automotive,43.2,0.9,28.3,15.49,9.2,4.8,Peak Disruption
2025-08-01,Japan,Textiles,22.6,0.4,12.7,5.5,3.9,4.8,Peak Disruption
2025-08-01,Japan,Chemicals,52.7,1.1,31.6,17.55,9.7,4.8,Peak Disruption
2025-08-01,South Korea,Energy,67.5,0.6,43.8,17.52,10.0,6.0,Peak Disruption
2025-08-01,South Korea,Manufacturing,45.3,0.4,27.8,14.06,7.0,6.0,Peak Disruption
