Week_Starting,Route,Vessel_Type,Freight_Rate_USD_Day,War_Risk_Premium_Pct,Hull_Insurance_Pct_Value,Bunker_Cost_USD_MT,Transit_Time_Days,Rerouting_Extra_Days,Conflict_Phase
2025-06-16,Cape of Good Hope (reroute),Suezmax,56037.0,0.339,0.534,1104.0,14.8,1.1,Maritime Blockade Threats
2025-06-16,Cape of Good Hope (reroute),Aframax,40893.0,0.348,0.512,1166.0,16.2,0.8,Maritime Blockade Threats
2025-06-16,Cape of Good Hope (reroute),LNG Carrier,109790.0,0.38,0.536,1053.0,14.8,1.6,Maritime Blockade Threats
2025-06-16,Persian Gulf – East China Sea,VLCC,65521.0,0.375,0.478,1109.0,9.6,0.8,Maritime Blockade Threats
2025-06-16,Persian Gulf – East China Sea,Suezmax,48554.0,0.361,0.576,1050.0,9.2,0.4,Maritime Blockade Threats
2025-06-16,Persian Gulf – East China Sea,Aframax,35861.0,0.34,0.517,1069.0,8.5,1.6,Maritime Blockade Threats
2025-06-16,Persian Gulf – East China Sea,LNG Carrier,93432.0,0.353,0.513,1156.0,9.7,2.1,Maritime Blockade Threats
2025-06-16,Persian Gulf – Bay of Bengal,VLCC,50506.0,0.389,0.565,1059.0,9.2,2.3,Maritime Blockade Threats
2025-06-16,Persian Gulf – Bay of Bengal,Suezmax,31396.0,0.389,0.564,1111.0,8.4,1.6,Maritime Blockade Threats
2025-06-16,Persian Gulf – Bay of Bengal,Aframax,24811.0,0.411,0.536,1147.0,9.7,1.2,Maritime Blockade Threats
2025-06-16,Persian Gulf – Bay of Bengal,LNG Carrier,60987.0,0.376,0.516,1146.0,8.6,0.4,Maritime Blockade Threats
2025-06-16,Persian Gulf – Sea of Japan,VLCC,69180.0,0.368,0.499,1152.0,9.3,0.6,Maritime Blockade Threats
2025-06-16,Persian Gulf – Sea of Japan,Suezmax,47254.0,0.389,0.576,1093.0,8.6,0.5,Maritime Blockade Threats
2025-06-16,Persian Gulf – Sea of Japan,Aframax,37164.0,0.346,0.576,1081.0,9.6,2.4,Maritime Blockade Threats
2025-06-16,Persian Gulf – Sea of Japan,LNG Carrier,94059.0,0.41,0.566,1087.0,9.7,2.5,Maritime Blockade Threats
2025-06-16,Aden Gulf – Indian Ocean,VLCC,46767.0,0.381,0.529,1170.0,10.1,2.5,Maritime Blockade Threats
2025-06-16,Aden Gulf – Indian Ocean,Suezmax,31055.0,0.426,0.535,1098.0,8.9,1.7,Maritime Blockade Threats
2025-06-16,Aden Gulf – Indian Ocean,Aframax,23442.0,0.35,0.488,1148.0,9.1,1.8,Maritime Blockade Threats
2025-06-16,Aden Gulf – Indian Ocean,LNG Carrier,57854.0,0.42,0.545,1083.0,8.8,0.5,Maritime Blockade Threats
2025-06-16,Arabian Sea – South China Sea,VLCC,54417.0,0.358,0.578,1181.0,8.5,2.0,Maritime Blockade Threats
2025-06-16,Arabian Sea – South China Sea,Suezmax,34940.0,0.372,0.491,1065.0,9.2,1.3,Maritime Blockade Threats
2025-06-16,Arabian Sea – South China Sea,Aframax,25603.0,0.414,0.571,1057.0,9.0,0.5,Maritime Blockade Threats
2025-06-16,Arabian Sea – South China Sea,LNG Carrier,63984.0,0.37,0.553,1170.0,9.4,1.0,Maritime Blockade Threats
2025-06-23,Strait of Hormuz,VLCC,61451.0,1.005,0.987,1183.0,2.5,10.1,Maritime Blockade Threats
2025-06-23,Strait of Hormuz,Suezmax,41606.0,1.054,0.924,1116.0,2.3,2.6,Maritime Blockade Threats
2025-06-23,Strait of Hormuz,Aframax,27506.0,0.845,1.005,1051.0,2.5,3.9,Maritime Blockade Threats
2025-06-23,Strait of Hormuz,LNG Carrier,70091.0,0.859,0.884,1083.0,2.2,10.9,Maritime Blockade Threats
2025-06-23,Bab el-Mandeb / Red Sea,VLCC,49857.0,0.891,0.963,1056.0,2.3,7.6,Maritime Blockade Threats
2025-06-23,Bab el-Mandeb / Red Sea,Suezmax,39333.0,0.943,1.02,1052.0,2.4,2.5,Maritime Blockade Threats
2025-06-23,Bab el-Mandeb / Red Sea,Aframax,25146.0,0.957,0.928,1124.0,2.4,8.4,Maritime Blockade Threats
2025-06-23,Bab el-Mandeb / Red Sea,LNG Carrier,66578.0,0.964,0.972,1161.0,2.2,3.8,Maritime Blockade Threats
2025-06-23,Suez Canal,VLCC,60878.0,0.411,0.499,1089.0,1.2,2.1,Maritime Blockade Threats
2025-06-23,Suez Canal,Suezmax,39755.0,0.424,0.529,1176.0,1.1,1.4,Maritime Blockade Threats
2025-06-23,Suez Canal,Aframax,30246.0,0.347,0.549,1128.0,1.2,1.7,Maritime Blockade Threats
2025-06-23,Suez Canal,LNG Carrier,74119.0,0.369,0.553,1122.0,1.1,0.8,Maritime Blockade Threats
2025-06-23,Strait of Malacca,VLCC,39370.0,0.369,0.513,1094.0,1.2,2.0,Maritime Blockade Threats
2025-06-23,Strait of Malacca,Suezmax,25446.0,0.424,0.536,1053.0,1.2,1.0,Maritime Blockade Threats
2025-06-23,Strait of Malacca,Aframax,20045.0,0.352,0.48,1092.0,1.2,1.2,Maritime Blockade Threats
2025-06-23,Strait of Malacca,LNG Carrier,49835.0,0.368,0.546,1078.0,1.1,2.4,Maritime Blockade Threats
2025-06-23,Cape of Good Hope (reroute),VLCC,83271.0,0.352,0.544,1079.0,15.3,1.5,Maritime Blockade Threats
2025-06-23,Cape of Good Hope (reroute),Suezmax,56049.0,0.402,0.512,1075.0,17.2,1.5,Maritime Blockade Threats
2025-06-23,Cape of Good Hope (reroute),Aframax,39885.0,0.401,0.568,1163.0,16.1,1.6,Maritime Blockade Threats
2025-06-23,Cape of Good Hope (reroute),LNG Carrier,99811.0,0.382,0.539,1102.0,17.2,1.5,Maritime Blockade Threats
2025-06-23,Persian Gulf – East China Sea,VLCC,62023.0,0.373,0.576,1154.0,9.1,1.8,Maritime Blockade Threats
2025-06-23,Persian Gulf – East China Sea,Suezmax,46049.0,0.409,0.563,1094.0,9.9,1.6,Maritime Blockade Threats
2025-06-23,Persian Gulf – East China Sea,Aframax,33272.0,0.408,0.559,1141.0,9.1,1.8,Maritime Blockade Threats
2025-06-23,Persian Gulf – East China Sea,LNG Carrier,82559.0,0.382,0.505,1107.0,8.9,0.6,Maritime Blockade Threats
2025-06-23,Persian Gulf – Bay of Bengal,VLCC,52145.0,0.421,0.549,1138.0,9.3,1.6,Maritime Blockade Threats
2025-06-23,Persian Gulf – Bay of Bengal,Suezmax,34131.0,0.403,0.504,1133.0,9.8,0.7,Maritime Blockade Threats
2025-06-23,Persian Gulf – Bay of Bengal,Aframax,22898.0,0.375,0.569,1061.0,9.8,0.9,Maritime Blockade Threats
2025-06-23,Persian Gulf – Bay of Bengal,LNG Carrier,60484.0,0.343,0.561,1058.0,9.9,2.2,Maritime Blockade Threats
2025-06-23,Persian Gulf – Sea of Japan,VLCC,65080.0,0.418,0.535,1073.0,9.5,2.3,Maritime Blockade Threats
2025-06-23,Persian Gulf – Sea of Japan,Suezmax,46913.0,0.396,0.533,1178.0,8.8,2.7,Maritime Blockade Threats
2025-06-23,Persian Gulf – Sea of Japan,Aframax,33764.0,0.424,0.557,1059.0,9.3,0.8,Maritime Blockade Threats
2025-06-23,Persian Gulf – Sea of Japan,LNG Carrier,87076.0,0.34,0.495,1125.0,8.9,0.4,Maritime Blockade Threats
2025-06-23,Aden Gulf – Indian Ocean,VLCC,42269.0,0.344,0.569,1153.0,8.4,1.6,Maritime Blockade Threats
2025-06-23,Aden Gulf – Indian Ocean,Suezmax,31586.0,0.395,0.506,1091.0,8.9,1.8,Maritime Blockade Threats
2025-06-23,Aden Gulf – Indian Ocean,Aframax,23348.0,0.406,0.572,1144.0,10.1,1.3,Maritime Blockade Threats
2025-06-23,Aden Gulf – Indian Ocean,LNG Carrier,59455.0,0.368,0.572,1113.0,9.8,0.7,Maritime Blockade Threats
2025-06-23,Arabian Sea – South China Sea,VLCC,49161.0,0.369,0.548,1130.0,10.2,1.1,Maritime Blockade Threats
2025-06-23,Arabian Sea – South China Sea,Suezmax,37776.0,0.429,0.58,1097.0,10.2,2.5,Maritime Blockade Threats
2025-06-23,Arabian Sea – South China Sea,Aframax,25338.0,0.382,0.551,1171.0,9.3,0.5,Maritime Blockade Threats
2025-06-23,Arabian Sea – South China Sea,LNG Carrier,64113.0,0.379,0.482,1153.0,9.2,0.7,Maritime Blockade Threats
2025-06-30,Strait of Hormuz,VLCC,55063.0,0.951,0.99,1104.0,2.5,9.2,Maritime Blockade Threats
2025-06-30,Strait of Hormuz,Suezmax,41318.0,1.049,0.898,1075.0,2.3,3.1,Maritime Blockade Threats
2025-06-30,Strait of Hormuz,Aframax,27191.0,1.049,1.022,1096.0,2.1,3.8,Maritime Blockade Threats
2025-06-30,Strait of Hormuz,LNG Carrier,69163.0,1.068,0.993,1111.0,2.4,3.8,Maritime Blockade Threats
2025-06-30,Bab el-Mandeb / Red Sea,VLCC,57929.0,1.072,0.884,1082.0,2.4,6.3,Maritime Blockade Threats
2025-06-30,Bab el-Mandeb / Red Sea,Suezmax,36016.0,0.944,0.949,1182.0,2.3,7.4,Maritime Blockade Threats
2025-06-30,Bab el-Mandeb / Red Sea,Aframax,27086.0,0.984,0.934,1148.0,2.5,4.8,Maritime Blockade Threats
2025-06-30,Bab el-Mandeb / Red Sea,LNG Carrier,70049.0,0.993,0.909,1076.0,2.3,8.9,Maritime Blockade Threats
2025-06-30,Suez Canal,VLCC,59773.0,0.409,0.509,1120.0,1.1,0.8,Maritime Blockade Threats
2025-06-30,Suez Canal,Suezmax,42102.0,0.34,0.482,1179.0,1.1,0.8,Maritime Blockade Threats
2025-06-30,Suez Canal,Aframax,31320.0,0.428,0.496,1053.0,1.2,1.6,Maritime Blockade Threats
2025-06-30,Suez Canal,LNG Carrier,84049.0,0.421,0.497,1097.0,1.1,1.8,Maritime Blockade Threats
2025-06-30,Strait of Malacca,VLCC,39565.0,0.344,0.487,1059.0,1.2,0.4,Maritime Blockade Threats
2025-06-30,Strait of Malacca,Suezmax,28183.0,0.362,0.565,1170.0,1.2,0.9,Maritime Blockade Threats
2025-06-30,Strait of Malacca,Aframax,20687.0,0.347,0.503,1163.0,1.2,0.8,Maritime Blockade Threats
2025-06-30,Strait of Malacca,LNG Carrier,45990.0,0.4,0.503,1081.0,1.2,1.6,Maritime Blockade Threats
2025-06-30,Cape of Good Hope (reroute),VLCC,81560.0,0.384,0.488,1110.0,15.6,1.3,Maritime Blockade Threats
2025-06-30,Cape of Good Hope (reroute),Suezmax,58288.0,0.402,0.522,1150.0,14.8,2.1,Maritime Blockade Threats
2025-06-30,Cape of Good Hope (reroute),Aframax,41850.0,0.365,0.575,1068.0,16.6,0.8,Maritime Blockade Threats
2025-06-30,Cape of Good Hope (reroute),LNG Carrier,116651.0,0.365,0.498,1174.0,15.5,1.3,Maritime Blockade Threats
2025-06-30,Persian Gulf – East China Sea,VLCC,65578.0,0.376,0.555,1098.0,8.7,2.2,Maritime Blockade Threats
2025-06-30,Persian Gulf – East China Sea,Suezmax,48525.0,0.424,0.486,1179.0,9.1,2.1,Maritime Blockade Threats
2025-06-30,Persian Gulf – East China Sea,Aframax,35938.0,0.352,0.502,1152.0,9.4,1.5,Maritime Blockade Threats
2025-06-30,Persian Gulf – East China Sea,LNG Carrier,79980.0,0.384,0.572,1122.0,9.0,1.5,Maritime Blockade Threats
2025-06-30,Persian Gulf – Bay of Bengal,VLCC,51950.0,0.401,0.491,1175.0,9.9,2.3,Maritime Blockade Threats
2025-06-30,Persian Gulf – Bay of Bengal,Suezmax,35605.0,0.398,0.54,1183.0,8.6,2.2,Maritime Blockade Threats
2025-06-30,Persian Gulf – Bay of Bengal,Aframax,23758.0,0.387,0.546,1114.0,9.6,2.6,Maritime Blockade Threats
2025-06-30,Persian Gulf – Bay of Bengal,LNG Carrier,59408.0,0.363,0.545,1149.0,8.9,1.8,Maritime Blockade Threats
2025-06-30,Persian Gulf – Sea of Japan,VLCC,69982.0,0.367,0.498,1088.0,9.7,1.7,Maritime Blockade Threats
2025-06-30,Persian Gulf – Sea of Japan,Suezmax,46011.0,0.367,0.565,1144.0,9.6,2.4,Maritime Blockade Threats
2025-06-30,Persian Gulf – Sea of Japan,Aframax,35927.0,0.356,0.485,1090.0,8.5,0.8,Maritime Blockade Threats
2025-06-30,Persian Gulf – Sea of Japan,LNG Carrier,92731.0,0.406,0.528,1166.0,8.8,1.1,Maritime Blockade Threats
2025-06-30,Aden Gulf – Indian Ocean,VLCC,46044.0,0.352,0.517,1139.0,9.1,1.8,Maritime Blockade Threats
2025-06-30,Aden Gulf – Indian Ocean,Suezmax,31536.0,0.356,0.572,1109.0,8.8,2.4,Maritime Blockade Threats
2025-06-30,Aden Gulf – Indian Ocean,Aframax,23039.0,0.403,0.499,1064.0,10.2,2.7,Maritime Blockade Threats
2025-06-30,Aden Gulf – Indian Ocean,LNG Carrier,57735.0,0.368,0.581,1081.0,8.6,1.8,Maritime Blockade Threats
2025-06-30,Arabian Sea – South China Sea,VLCC,54326.0,0.42,0.485,1105.0,10.0,1.7,Maritime Blockade Threats
2025-06-30,Arabian Sea – South China Sea,Suezmax,38153.0,0.354,0.501,1146.0,9.4,2.7,Maritime Blockade Threats
2025-06-30,Arabian Sea – South China Sea,Aframax,26859.0,0.398,0.575,1075.0,9.4,0.5,Maritime Blockade Threats
2025-06-30,Arabian Sea – South China Sea,LNG Carrier,64473.0,0.356,0.574,1086.0,10.0,1.4,Maritime Blockade Threats
2025-07-07,Strait of Hormuz,VLCC,58919.0,1.291,1.274,1333.0,2.5,3.8,Peak Disruption
2025-07-07,Strait of Hormuz,Suezmax,46230.0,1.322,1.393,1326.0,2.6,8.5,Peak Disruption
2025-07-07,Strait of Hormuz,Aframax,31428.0,1.314,1.197,1309.0,2.4,11.9,Peak Disruption
2025-07-07,Strait of Hormuz,LNG Carrier,87330.0,1.595,1.316,1363.0,2.5,5.1,Peak Disruption
2025-07-07,Bab el-Mandeb / Red Sea,VLCC,60362.0,1.277,1.46,1393.0,2.4,11.0,Peak Disruption
2025-07-07,Bab el-Mandeb / Red Sea,Suezmax,38507.0,1.518,1.435,1379.0,2.4,14.8,Peak Disruption
2025-07-07,Bab el-Mandeb / Red Sea,Aframax,31257.0,1.591,1.419,1403.0,2.5,15.1,Peak Disruption
2025-07-07,Bab el-Mandeb / Red Sea,LNG Carrier,81817.0,1.531,1.333,1364.0,2.6,9.0,Peak Disruption
2025-07-07,Suez Canal,VLCC,72858.0,0.639,0.62,1398.0,1.2,3.8,Peak Disruption
2025-07-07,Suez Canal,Suezmax,44057.0,0.588,0.609,1443.0,1.3,3.5,Peak Disruption
2025-07-07,Suez Canal,Aframax,34743.0,0.554,0.729,1403.0,1.3,4.2,Peak Disruption
2025-07-07,Suez Canal,LNG Carrier,85054.0,0.597,0.691,1325.0,1.3,1.4,Peak Disruption
2025-07-07,Strait of Malacca,VLCC,42741.0,0.53,0.696,1433.0,1.2,2.7,Peak Disruption
2025-07-07,Strait of Malacca,Suezmax,32164.0,0.592,0.683,1362.0,1.3,0.9,Peak Disruption
2025-07-07,Strait of Malacca,Aframax,22989.0,0.556,0.678,1365.0,1.3,1.9,Peak Disruption
2025-07-07,Strait of Malacca,LNG Carrier,54552.0,0.616,0.689,1353.0,1.2,1.3,Peak Disruption
2025-07-07,Cape of Good Hope (reroute),VLCC,95093.0,0.642,0.607,1378.0,17.4,2.2,Peak Disruption
2025-07-07,Cape of Good Hope (reroute),Suezmax,64881.0,0.557,0.606,1336.0,16.3,3.3,Peak Disruption
2025-07-07,Cape of Good Hope (reroute),Aframax,46983.0,0.618,0.619,1434.0,17.3,3.9,Peak Disruption
2025-07-07,Cape of Good Hope (reroute),LNG Carrier,118942.0,0.594,0.711,1419.0,16.4,2.1,Peak Disruption
2025-07-07,Persian Gulf – East China Sea,VLCC,68009.0,0.593,0.68,1359.0,9.2,3.2,Peak Disruption
2025-07-07,Persian Gulf – East China Sea,Suezmax,55075.0,0.529,0.653,1283.0,9.5,0.6,Peak Disruption
2025-07-07,Persian Gulf – East China Sea,Aframax,35523.0,0.519,0.633,1336.0,9.4,3.7,Peak Disruption
2025-07-07,Persian Gulf – East China Sea,LNG Carrier,103649.0,0.55,0.605,1284.0,9.9,3.1,Peak Disruption
2025-07-07,Persian Gulf – Bay of Bengal,VLCC,54297.0,0.626,0.734,1296.0,9.7,2.0,Peak Disruption
2025-07-07,Persian Gulf – Bay of Bengal,Suezmax,40222.0,0.551,0.729,1399.0,10.7,2.2,Peak Disruption
2025-07-07,Persian Gulf – Bay of Bengal,Aframax,25079.0,0.522,0.675,1372.0,9.4,3.2,Peak Disruption
2025-07-07,Persian Gulf – Bay of Bengal,LNG Carrier,66969.0,0.597,0.73,1374.0,10.7,0.7,Peak Disruption
2025-07-07,Persian Gulf – Sea of Japan,VLCC,77231.0,0.55,0.733,1317.0,9.8,3.2,Peak Disruption
2025-07-07,Persian Gulf – Sea of Japan,Suezmax,52334.0,0.534,0.723,1346.0,10.7,0.6,Peak Disruption
2025-07-07,Persian Gulf – Sea of Japan,Aframax,42140.0,0.6,0.659,1384.0,10.5,3.8,Peak Disruption
2025-07-07,Persian Gulf – Sea of Japan,LNG Carrier,97751.0,0.611,0.728,1360.0,9.1,1.4,Peak Disruption
2025-07-07,Aden Gulf – Indian Ocean,VLCC,50774.0,0.562,0.648,1351.0,10.1,2.9,Peak Disruption
2025-07-07,Aden Gulf – Indian Ocean,Suezmax,33993.0,0.611,0.651,1291.0,10.7,0.9,Peak Disruption
2025-07-07,Aden Gulf – Indian Ocean,Aframax,23242.0,0.596,0.665,1402.0,9.5,3.3,Peak Disruption
2025-07-07,Aden Gulf – Indian Ocean,LNG Carrier,64252.0,0.509,0.728,1370.0,9.2,1.1,Peak Disruption
2025-07-07,Arabian Sea – South China Sea,VLCC,56919.0,0.525,0.677,1292.0,10.5,3.8,Peak Disruption
2025-07-07,Arabian Sea – South China Sea,Suezmax,42125.0,0.565,0.626,1390.0,9.0,1.9,Peak Disruption
2025-07-07,Arabian Sea – South China Sea,Aframax,30094.0,0.579,0.639,1408.0,10.5,1.2,Peak Disruption
2025-07-07,Arabian Sea – South China Sea,LNG Carrier,70135.0,0.521,0.628,1362.0,10.3,3.8,Peak Disruption
2025-07-14,Strait of Hormuz,VLCC,64357.0,1.454,1.381,1438.0,2.4,4.4,Peak Disruption
2025-07-14,Strait of Hormuz,Suezmax,43505.0,1.27,1.312,1334.0,2.7,12.9,Peak Disruption
2025-07-14,Strait of Hormuz,Aframax,31713.0,1.405,1.225,1308.0,2.2,10.9,Peak Disruption
2025-07-14,Strait of Hormuz,LNG Carrier,79956.0,1.504,1.413,1304.0,2.7,4.9,Peak Disruption
2025-07-14,Bab el-Mandeb / Red Sea,VLCC,55423.0,1.457,1.411,1377.0,2.4,16.2,Peak Disruption
2025-07-14,Bab el-Mandeb / Red Sea,Suezmax,38476.0,1.423,1.405,1311.0,2.5,6.6,Peak Disruption
2025-07-14,Bab el-Mandeb / Red Sea,Aframax,30738.0,1.465,1.222,1318.0,2.7,15.8,Peak Disruption
2025-07-14,Bab el-Mandeb / Red Sea,LNG Carrier,72562.0,1.35,1.421,1311.0,2.3,4.5,Peak Disruption
2025-07-14,Suez Canal,VLCC,68497.0,0.617,0.69,1394.0,1.3,1.7,Peak Disruption
2025-07-14,Suez Canal,Suezmax,44036.0,0.53,0.699,1310.0,1.4,3.9,Peak Disruption
2025-07-14,Suez Canal,Aframax,35280.0,0.591,0.627,1355.0,1.1,1.7,Peak Disruption
2025-07-14,Suez Canal,LNG Carrier,88877.0,0.585,0.623,1427.0,1.4,3.7,Peak Disruption
2025-07-14,Strait of Malacca,VLCC,43478.0,0.549,0.625,1402.0,1.4,1.9,Peak Disruption
2025-07-14,Strait of Malacca,Suezmax,31104.0,0.543,0.612,1367.0,1.3,2.9,Peak Disruption
2025-07-14,Strait of Malacca,Aframax,21430.0,0.614,0.701,1398.0,1.2,2.3,Peak Disruption
2025-07-14,Strait of Malacca,LNG Carrier,54682.0,0.543,0.637,1373.0,1.1,3.9,Peak Disruption
2025-07-14,Cape of Good Hope (reroute),VLCC,94782.0,0.545,0.726,1294.0,18.6,3.7,Peak Disruption
2025-07-14,Cape of Good Hope (reroute),Suezmax,68044.0,0.526,0.64,1443.0,17.3,1.5,Peak Disruption
2025-07-14,Cape of Good Hope (reroute),Aframax,49128.0,0.62,0.736,1293.0,16.6,1.0,Peak Disruption
2025-07-14,Cape of Good Hope (reroute),LNG Carrier,111199.0,0.637,0.726,1297.0,18.1,3.7,Peak Disruption
2025-07-14,Persian Gulf – East China Sea,VLCC,75639.0,0.559,0.729,1344.0,9.5,1.2,Peak Disruption
2025-07-14,Persian Gulf – East China Sea,Suezmax,53329.0,0.537,0.722,1374.0,9.6,2.0,Peak Disruption
2025-07-14,Persian Gulf – East China Sea,Aframax,39520.0,0.518,0.709,1288.0,10.2,2.4,Peak Disruption
2025-07-14,Persian Gulf – East China Sea,LNG Carrier,101388.0,0.585,0.705,1374.0,9.5,1.6,Peak Disruption
2025-07-14,Persian Gulf – Bay of Bengal,VLCC,55572.0,0.589,0.67,1323.0,10.3,2.7,Peak Disruption
2025-07-14,Persian Gulf – Bay of Bengal,Suezmax,35953.0,0.603,0.664,1314.0,10.5,4.0,Peak Disruption
2025-07-14,Persian Gulf – Bay of Bengal,Aframax,26711.0,0.532,0.695,1328.0,9.5,0.9,Peak Disruption
2025-07-14,Persian Gulf – Bay of Bengal,LNG Carrier,67096.0,0.635,0.712,1384.0,9.6,3.3,Peak Disruption
2025-07-14,Persian Gulf – Sea of Japan,VLCC,82316.0,0.642,0.603,1391.0,10.7,3.0,Peak Disruption
2025-07-14,Persian Gulf – Sea of Japan,Suezmax,51141.0,0.638,0.611,1323.0,9.1,1.6,Peak Disruption
2025-07-14,Persian Gulf – Sea of Japan,Aframax,36290.0,0.522,0.724,1368.0,10.6,1.8,Peak Disruption
2025-07-14,Persian Gulf – Sea of Japan,LNG Carrier,108407.0,0.586,0.604,1300.0,9.2,3.0,Peak Disruption
2025-07-14,Aden Gulf – Indian Ocean,VLCC,52862.0,0.616,0.727,1296.0,8.9,3.8,Peak Disruption
2025-07-14,Aden Gulf – Indian Ocean,Suezmax,34663.0,0.555,0.623,1401.0,9.1,2.5,Peak Disruption
2025-07-14,Aden Gulf – Indian Ocean,Aframax,23027.0,0.618,0.672,1300.0,10.0,3.2,Peak Disruption
2025-07-14,Aden Gulf – Indian Ocean,LNG Carrier,60646.0,0.59,0.663,1394.0,9.8,2.6,Peak Disruption
2025-07-14,Arabian Sea – South China Sea,VLCC,53118.0,0.583,0.611,1410.0,9.8,3.7,Peak Disruption
2025-07-14,Arabian Sea – South China Sea,Suezmax,42572.0,0.553,0.603,1324.0,9.8,1.5,Peak Disruption
2025-07-14,Arabian Sea – South China Sea,Aframax,28145.0,0.594,0.629,1336.0,9.6,3.4,Peak Disruption
2025-07-14,Arabian Sea – South China Sea,LNG Carrier,73839.0,0.556,0.692,1301.0,9.4,1.7,Peak Disruption
2025-07-21,Strait of Hormuz,VLCC,65830.0,1.445,1.219,1296.0,2.5,14.7,Peak Disruption
2025-07-21,Strait of Hormuz,Suezmax,47064.0,1.603,1.424,1353.0,2.4,5.1,Peak Disruption
2025-07-21,Strait of Hormuz,Aframax,32212.0,1.494,1.263,1345.0,2.5,7.0,Peak Disruption
2025-07-21,Strait of Hormuz,LNG Carrier,87807.0,1.472,1.43,1437.0,2.3,15.0,Peak Disruption
2025-07-21,Bab el-Mandeb / Red Sea,VLCC,56792.0,1.408,1.374,1415.0,2.6,12.1,Peak Disruption
2025-07-21,Bab el-Mandeb / Red Sea,Suezmax,41238.0,1.433,1.292,1305.0,2.3,9.8,Peak Disruption
2025-07-21,Bab el-Mandeb / Red Sea,Aframax,30154.0,1.336,1.445,1414.0,2.7,12.6,Peak Disruption
2025-07-21,Bab el-Mandeb / Red Sea,LNG Carrier,75633.0,1.407,1.397,1337.0,2.3,3.5,Peak Disruption
2025-07-21,Suez Canal,VLCC,70288.0,0.621,0.7,1330.0,1.3,3.6,Peak Disruption
2025-07-21,Suez Canal,Suezmax,44666.0,0.538,0.657,1402.0,1.1,1.6,Peak Disruption
2025-07-21,Suez Canal,Aframax,33340.0,0.633,0.734,1372.0,1.2,2.2,Peak Disruption
2025-07-21,Suez Canal,LNG Carrier,89361.0,0.578,0.729,1409.0,1.1,2.9,Peak Disruption
2025-07-21,Strait of Malacca,VLCC,40276.0,0.592,0.636,1326.0,1.3,2.9,Peak Disruption
2025-07-21,Strait of Malacca,Suezmax,29501.0,0.562,0.679,1389.0,1.2,1.9,Peak Disruption
2025-07-21,Strait of Malacca,Aframax,22002.0,0.569,0.721,1371.0,1.1,1.1,Peak Disruption
2025-07-21,Strait of Malacca,LNG Carrier,51818.0,0.621,0.705,1323.0,1.3,2.5,Peak Disruption
2025-07-21,Cape of Good Hope (reroute),VLCC,94042.0,0.605,0.704,1294.0,16.9,3.1,Peak Disruption
2025-07-21,Cape of Good Hope (reroute),Suezmax,61119.0,0.602,0.638,1285.0,18.4,1.1,Peak Disruption
2025-07-21,Cape of Good Hope (reroute),Aframax,45385.0,0.613,0.684,1326.0,16.4,3.6,Peak Disruption
2025-07-21,Cape of Good Hope (reroute),LNG Carrier,114309.0,0.634,0.605,1436.0,19.1,1.0,Peak Disruption
2025-07-21,Persian Gulf – East China Sea,VLCC,71653.0,0.54,0.606,1313.0,10.3,0.9,Peak Disruption
2025-07-21,Persian Gulf – East China Sea,Suezmax,55643.0,0.605,0.654,1424.0,10.9,4.2,Peak Disruption
2025-07-21,Persian Gulf – East China Sea,Aframax,38858.0,0.518,0.657,1389.0,9.8,2.0,Peak Disruption
2025-07-21,Persian Gulf – East China Sea,LNG Carrier,93564.0,0.617,0.719,1358.0,9.9,1.8,Peak Disruption
2025-07-21,Persian Gulf – Bay of Bengal,VLCC,57910.0,0.572,0.64,1333.0,10.3,2.0,Peak Disruption
2025-07-21,Persian Gulf – Bay of Bengal,Suezmax,38694.0,0.537,0.636,1426.0,10.6,3.6,Peak Disruption
2025-07-21,Persian Gulf – Bay of Bengal,Aframax,28594.0,0.611,0.725,1310.0,9.7,1.1,Peak Disruption
2025-07-21,Persian Gulf – Bay of Bengal,LNG Carrier,68568.0,0.569,0.642,1437.0,10.0,3.9,Peak Disruption
2025-07-21,Persian Gulf – Sea of Japan,VLCC,73925.0,0.57,0.653,1335.0,9.7,2.9,Peak Disruption
2025-07-21,Persian Gulf – Sea of Japan,Suezmax,58200.0,0.611,0.723,1303.0,9.0,3.7,Peak Disruption
2025-07-21,Persian Gulf – Sea of Japan,Aframax,37958.0,0.615,0.71,1409.0,9.9,3.5,Peak Disruption
2025-07-21,Persian Gulf – Sea of Japan,LNG Carrier,99882.0,0.521,0.606,1331.0,9.1,1.0,Peak Disruption
2025-07-21,Aden Gulf – Indian Ocean,VLCC,53213.0,0.61,0.645,1345.0,9.9,2.9,Peak Disruption
2025-07-21,Aden Gulf – Indian Ocean,Suezmax,35100.0,0.616,0.611,1340.0,10.2,2.5,Peak Disruption
2025-07-21,Aden Gulf – Indian Ocean,Aframax,22895.0,0.583,0.673,1405.0,9.3,3.9,Peak Disruption
2025-07-21,Aden Gulf – Indian Ocean,LNG Carrier,62329.0,0.638,0.636,1391.0,9.7,1.2,Peak Disruption
2025-07-21,Arabian Sea – South China Sea,VLCC,54703.0,0.581,0.651,1442.0,10.7,1.4,Peak Disruption
2025-07-21,Arabian Sea – South China Sea,Suezmax,41838.0,0.569,0.603,1369.0,10.1,1.8,Peak Disruption
2025-07-21,Arabian Sea – South China Sea,Aframax,28149.0,0.631,0.652,1421.0,9.1,1.8,Peak Disruption
