country_key,date_key,fuel_type_key,conflict_phase_key,import_volume_kbpd,me_share_pct,alternative_source_pct,price_premium_pct,disruption_risk_score,spr_days_cover
16,20250401,6,3,2.1,84.54,22.54,11.29,5.9,36.0
17,20250401,1,3,38.9,34.28,60.15,4.31,2.4,44.0
17,20250401,2,3,11.7,33.74,57.26,3.76,2.3,49.0
17,20250401,3,3,3.9,33.56,61.06,4.64,2.0,20.0
17,20250401,4,3,5.2,34.11,61.48,4.33,2.2,41.0
17,20250401,5,3,3.5,32.79,62.84,3.93,1.9,39.0
17,20250401,6,3,2.1,32.49,60.56,4.66,2.6,35.0
18,20250401,1,3,25.1,38.1,62.43,4.71,2.6,56.0
18,20250401,2,3,7.6,37.24,57.08,5.05,2.2,55.0
18,20250401,3,3,2.6,39.84,58.77,5.2,2.2,39.0
18,20250401,4,3,3.3,38.24,61.73,4.66,2.5,33.0
18,20250401,5,3,2.1,37.51,57.73,5.1,2.9,46.0
18,20250401,6,3,1.3,38.82,61.88,4.89,2.4,36.0
19,20250401,1,3,8.2,9.48,61.19,1.23,1.0,35.0
19,20250401,2,3,2.7,9.77,56.81,1.16,0.5,43.0
19,20250401,3,3,0.9,9.6,62.53,1.2,1.1,32.0
19,20250401,4,3,1.2,9.9,57.56,1.18,0.5,45.0
19,20250401,5,3,0.7,9.64,61.7,1.08,0.2,26.0
19,20250401,6,3,0.5,9.89,57.05,1.23,0.9,33.0
20,20250401,1,3,15.1,4.93,60.86,0.63,0.4,48.0
20,20250401,2,3,4.3,4.75,60.74,0.58,-0.0,35.0
20,20250401,3,3,1.5,4.89,60.05,0.62,-0.1,42.0
20,20250401,4,3,1.9,4.79,57.74,0.63,0.1,48.0
20,20250401,5,3,1.3,4.81,62.04,0.57,0.6,36.0
20,20250401,6,3,0.8,4.92,58.15,0.56,0.7,44.0
1,20250501,1,3,6725.6,42.19,60.22,4.89,3.2,90.0
1,20250501,2,3,1738.2,43.29,62.62,5.46,2.8,90.0
1,20250501,3,3,630.3,42.54,61.93,5.35,3.1,93.0
1,20250501,4,3,798.3,40.86,61.41,5.05,2.8,81.0
1,20250501,5,3,490.2,41.25,60.9,4.83,2.6,78.0
1,20250501,6,3,332.1,41.03,57.16,5.87,3.0,92.0
2,20250501,1,3,2436.1,59.45,46.77,6.79,4.3,66.0
2,20250501,2,3,820.2,60.91,44.08,7.82,4.3,55.0
2,20250501,3,3,241.9,61.66,45.55,6.59,3.9,67.0
2,20250501,4,3,377.4,59.63,47.27,7.76,4.2,69.0
2,20250501,5,3,226.5,61.46,44.16,7.24,4.3,66.0
2,20250501,6,3,122.1,59.76,46.66,7.87,3.9,66.0
3,20250501,1,3,1652.7,85.16,20.21,10.06,6.0,233.0
3,20250501,2,3,486.3,84.53,22.19,11.26,5.4,232.0
3,20250501,3,3,155.0,83.55,23.77,11.31,5.6,224.0
3,20250501,4,3,220.0,86.9,19.44,10.87,5.7,206.0
3,20250501,5,3,126.9,81.62,24.08,10.32,5.4,232.0
3,20250501,6,3,75.9,86.92,18.69,9.93,5.7,226.0
4,20250501,1,3,1398.5,67.4,38.51,7.91,4.2,189.0
4,20250501,2,3,458.2,66.46,39.87,8.19,4.8,174.0
4,20250501,3,3,145.2,71.22,36.6,9.23,4.8,167.0
4,20250501,4,3,182.5,68.69,35.85,8.32,4.1,172.0
4,20250501,5,3,120.6,70.04,36.91,8.44,5.0,169.0
4,20250501,6,3,69.3,68.04,38.16,9.0,5.0,185.0
5,20250501,1,3,384.2,14.44,57.92,1.85,1.3,61.0
5,20250501,2,3,107.9,14.68,56.9,1.6,1.1,55.0
5,20250501,3,3,39.5,14.13,62.39,1.89,1.2,58.0
5,20250501,4,3,48.5,14.02,60.01,1.81,1.0,65.0
5,20250501,5,3,32.4,14.23,56.86,1.94,1.2,42.0
5,20250501,6,3,17.8,14.61,56.69,1.77,0.5,57.0
6,20250501,1,3,458.3,17.15,57.7,2.08,1.5,40.0
6,20250501,2,3,137.5,16.9,62.38,1.92,0.8,42.0
6,20250501,3,3,46.7,17.82,62.13,1.96,1.6,47.0
6,20250501,4,3,64.9,17.69,58.37,2.03,1.3,25.0
6,20250501,5,3,40.5,16.81,57.3,2.28,1.5,38.0
6,20250501,6,3,25.7,17.85,56.7,2.33,1.3,31.0
7,20250501,1,3,528.0,53.07,50.44,6.79,3.5,15.0
7,20250501,2,3,152.3,52.1,52.99,7.14,3.5,46.0
7,20250501,3,3,53.7,51.73,52.9,7.24,3.6,32.0
7,20250501,4,3,72.5,53.8,55.47,6.7,3.0,39.0
7,20250501,5,3,41.8,51.38,58.27,7.02,3.1,40.0
7,20250501,6,3,27.0,52.0,54.09,6.48,3.7,48.0
8,20250501,1,3,211.1,21.2,60.63,2.85,1.7,43.0
8,20250501,2,3,63.4,20.55,58.85,2.79,1.4,44.0
8,20250501,3,3,23.9,21.11,59.92,2.49,1.3,36.0
8,20250501,4,3,31.4,20.29,57.1,2.68,1.6,34.0
8,20250501,5,3,20.2,21.25,58.75,2.75,1.6,36.0
8,20250501,6,3,11.0,20.96,58.7,2.68,1.3,36.0
9,20250501,1,3,162.9,59.47,46.48,7.31,3.6,42.0
9,20250501,2,3,55.0,56.56,51.59,7.47,3.3,41.0
9,20250501,3,3,15.7,57.06,47.62,7.58,3.9,49.0
9,20250501,4,3,22.8,56.48,47.34,7.96,3.3,28.0
9,20250501,5,3,13.4,59.62,46.26,6.93,3.4,57.0
9,20250501,6,3,8.2,58.95,47.13,6.57,4.2,41.0
10,20250501,1,3,242.2,11.55,61.96,1.46,0.8,40.0
10,20250501,2,3,77.3,11.57,60.89,1.29,0.7,27.0
10,20250501,3,3,22.9,11.97,60.29,1.61,0.3,41.0
10,20250501,4,3,33.9,11.18,59.23,1.57,1.1,37.0
10,20250501,5,3,21.7,11.57,56.77,1.36,1.0,59.0
10,20250501,6,3,12.8,11.81,58.06,1.27,0.9,41.0
11,20250501,1,3,272.2,69.62,35.96,9.95,4.3,31.0
11,20250501,2,3,83.1,73.76,31.52,9.01,4.5,45.0
11,20250501,3,3,27.4,71.56,35.54,9.18,5.1,40.0
11,20250501,4,3,34.8,74.45,30.46,8.09,4.7,32.0
11,20250501,5,3,21.8,70.08,35.09,9.42,4.8,24.0
11,20250501,6,3,12.6,73.16,32.83,7.95,5.0,39.0
12,20250501,1,3,80.1,39.79,57.33,5.08,2.9,37.0
12,20250501,2,3,24.6,41.05,60.62,5.18,2.5,60.0
12,20250501,3,3,8.0,41.14,57.81,5.58,2.3,33.0
12,20250501,4,3,11.3,38.84,59.46,5.57,2.9,35.0
12,20250501,5,3,6.9,40.44,57.29,5.08,2.5,46.0
12,20250501,6,3,4.0,40.07,58.72,4.61,3.1,50.0
13,20250501,1,3,485.3,75.12,32.44,8.44,5.2,46.0
13,20250501,2,3,147.2,75.39,30.94,8.63,4.6,32.0
13,20250501,3,3,43.5,74.51,31.62,9.71,4.8,40.0
13,20250501,4,3,64.5,73.13,33.43,8.82,5.3,38.0
13,20250501,5,3,39.2,73.92,32.56,9.87,5.1,36.0
13,20250501,6,3,23.4,73.53,34.13,8.58,5.3,35.0
14,20250501,1,3,700.0,76.16,28.75,9.7,5.0,34.0
14,20250501,2,3,218.3,75.7,29.36,9.1,5.4,46.0
14,20250501,3,3,64.2,79.27,28.29,10.65,4.9,51.0
14,20250501,4,3,98.7,79.43,26.4,10.09,4.7,52.0
14,20250501,5,3,60.9,74.04,33.71,10.26,5.4,39.0
14,20250501,6,3,35.1,77.13,27.8,9.76,4.6,42.0
15,20250501,1,3,78.1,27.69,56.82,3.64,2.0,59.0
15,20250501,2,3,24.5,25.98,58.89,3.23,2.1,27.0
15,20250501,3,3,7.5,27.26,61.2,3.54,2.1,51.0
15,20250501,4,3,11.3,25.9,58.32,3.0,2.0,43.0
15,20250501,5,3,6.5,27.92,62.72,3.1,1.6,47.0
15,20250501,6,3,4.0,26.32,57.35,3.08,1.7,36.0
16,20250501,1,3,44.8,83.51,22.73,12.09,6.1,48.0
16,20250501,2,3,11.5,87.27,18.66,10.2,5.6,37.0
16,20250501,3,3,4.5,84.68,22.3,10.21,5.5,32.0
16,20250501,4,3,5.8,85.18,21.54,10.72,5.3,41.0
16,20250501,5,3,3.2,87.79,18.3,12.03,5.9,45.0
16,20250501,6,3,2.0,88.92,18.27,9.86,5.7,50.0
17,20250501,1,3,37.7,33.24,60.05,4.25,2.2,40.0
17,20250501,2,3,11.6,32.58,61.44,4.01,2.7,41.0
17,20250501,3,3,4.0,33.55,58.15,3.81,2.0,46.0
17,20250501,4,3,5.4,33.69,58.27,4.39,2.4,44.0
17,20250501,5,3,3.5,34.07,57.4,4.01,1.9,29.0
17,20250501,6,3,2.1,34.23,56.64,4.56,2.5,51.0
18,20250501,1,3,24.6,38.67,60.65,5.05,2.1,23.0
18,20250501,2,3,7.9,36.92,59.87,4.82,2.2,48.0
18,20250501,3,3,2.4,37.06,58.63,5.13,2.6,32.0
18,20250501,4,3,3.6,38.44,60.68,4.78,2.8,42.0
18,20250501,5,3,2.1,39.11,60.68,4.77,2.1,47.0
18,20250501,6,3,1.2,39.54,62.84,4.51,2.3,30.0
19,20250501,1,3,8.6,9.29,62.07,1.23,0.2,39.0
19,20250501,2,3,2.5,9.84,62.39,1.13,0.8,43.0
19,20250501,3,3,0.9,9.73,63.15,1.08,0.9,48.0
19,20250501,4,3,1.2,9.68,63.21,1.08,0.7,38.0
19,20250501,5,3,0.7,9.29,61.53,1.18,0.3,27.0
19,20250501,6,3,0.5,9.28,60.5,1.28,0.5,41.0
20,20250501,1,3,14.4,4.73,60.42,0.59,0.6,34.0
20,20250501,2,3,4.6,4.63,58.78,0.59,0.5,42.0
20,20250501,3,3,1.6,4.74,57.38,0.65,0.3,59.0
20,20250501,4,3,2.0,4.84,62.6,0.62,-0.0,32.0
20,20250501,5,3,1.3,4.72,57.59,0.58,0.7,49.0
20,20250501,6,3,0.7,4.81,57.38,0.59,0.4,37.0
1,20250601,1,3,6083.2,40.62,56.56,5.04,2.8,80.0
1,20250601,2,3,1873.1,40.69,62.57,5.28,2.4,91.0
1,20250601,3,3,666.4,40.74,62.94,5.29,2.4,84.0
1,20250601,4,3,810.6,42.33,59.53,5.31,2.4,83.0
1,20250601,5,3,523.4,43.02,59.63,4.77,2.3,88.0
1,20250601,6,3,336.8,41.68,63.25,5.05,2.7,93.0
2,20250601,1,3,2754.9,58.39,50.76,7.99,3.8,66.0
2,20250601,2,3,840.0,59.08,48.47,8.04,3.8,72.0
2,20250601,3,3,245.2,59.08,45.43,7.73,4.2,68.0
2,20250601,4,3,336.6,58.81,48.06,6.77,3.8,71.0
2,20250601,5,3,203.0,61.52,47.48,7.7,3.8,64.0
2,20250601,6,3,137.5,57.49,48.5,7.6,4.0,66.0
3,20250601,1,3,1725.1,85.8,21.5,9.92,5.7,235.0
3,20250601,2,3,505.7,84.86,21.86,9.41,5.7,231.0
3,20250601,3,3,150.2,83.33,23.89,10.8,5.1,228.0
3,20250601,4,3,201.5,82.65,24.31,11.81,5.6,232.0
3,20250601,5,3,136.0,86.67,19.59,9.75,5.2,242.0
3,20250601,6,3,87.3,83.88,22.35,9.47,5.6,246.0
4,20250601,1,3,1446.5,69.07,38.73,9.01,5.0,174.0
4,20250601,2,3,434.5,71.06,33.8,7.63,4.1,179.0
4,20250601,3,3,136.2,67.08,37.58,8.82,4.1,174.0
4,20250601,4,3,199.9,71.23,35.41,9.64,4.6,195.0
4,20250601,5,3,115.9,70.04,35.07,8.16,4.8,182.0
4,20250601,6,3,70.8,67.45,36.81,8.21,4.3,171.0
5,20250601,1,3,356.5,14.67,61.17,1.59,1.3,65.0
5,20250601,2,3,111.7,14.2,62.07,1.6,0.9,59.0
5,20250601,3,3,39.9,14.01,59.47,2.02,1.4,63.0
5,20250601,4,3,52.8,14.91,56.55,1.9,1.4,59.0
5,20250601,5,3,29.6,14.78,59.19,1.95,1.4,55.0
5,20250601,6,3,18.8,13.83,57.21,1.6,1.2,55.0
6,20250601,1,3,495.5,17.5,59.27,2.29,1.6,35.0
6,20250601,2,3,140.2,17.52,59.93,1.93,1.3,31.0
6,20250601,3,3,50.1,16.68,61.89,2.3,1.4,57.0
6,20250601,4,3,68.7,16.61,62.08,1.99,1.4,39.0
6,20250601,5,3,43.2,16.67,57.61,2.12,0.8,21.0
6,20250601,6,3,25.1,17.77,57.09,2.32,1.6,33.0
7,20250601,1,3,523.5,54.74,49.72,6.55,3.9,43.0
7,20250601,2,3,141.4,52.31,54.02,5.94,3.1,35.0
7,20250601,3,3,49.7,53.48,51.44,7.37,3.1,36.0
7,20250601,4,3,63.8,51.47,54.48,6.23,3.1,30.0
7,20250601,5,3,40.2,50.85,57.71,7.31,3.9,23.0
7,20250601,6,3,25.1,52.14,52.26,6.1,3.8,50.0
8,20250601,1,3,224.9,21.08,59.99,2.6,1.5,42.0
8,20250601,2,3,70.8,20.39,58.46,2.87,1.5,42.0
8,20250601,3,3,21.2,20.34,63.19,2.79,1.5,48.0
8,20250601,4,3,32.6,21.25,58.32,2.82,1.1,48.0
8,20250601,5,3,18.9,21.23,63.53,2.48,1.1,62.0
8,20250601,6,3,10.6,21.18,57.57,2.51,1.9,25.0
9,20250601,1,3,171.5,56.02,52.97,7.17,3.6,34.0
9,20250601,2,3,51.4,58.26,46.41,7.0,3.7,38.0
9,20250601,3,3,16.4,56.69,50.47,6.4,4.1,31.0
9,20250601,4,3,21.3,57.65,50.5,6.71,3.8,53.0
9,20250601,5,3,13.4,55.78,49.2,7.32,4.1,38.0
9,20250601,6,3,9.1,59.89,48.2,7.48,3.5,28.0
10,20250601,1,3,263.5,11.73,60.51,1.3,0.7,43.0
10,20250601,2,3,77.2,11.21,61.81,1.49,1.0,43.0
10,20250601,3,3,26.5,11.79,60.02,1.45,0.5,40.0
10,20250601,4,3,31.2,11.81,63.31,1.31,1.1,53.0
10,20250601,5,3,19.3,11.76,58.87,1.59,0.4,38.0
10,20250601,6,3,12.3,11.95,58.38,1.28,1.1,33.0
11,20250601,1,3,266.2,69.93,35.75,7.95,4.7,29.0
11,20250601,2,3,81.1,74.66,30.71,8.32,4.6,48.0
11,20250601,3,3,26.3,73.12,31.92,9.63,4.5,54.0
11,20250601,4,3,35.1,74.25,33.71,9.96,5.0,46.0
11,20250601,5,3,20.0,71.05,36.63,8.2,4.8,40.0
11,20250601,6,3,13.0,69.72,37.15,9.53,4.8,52.0
12,20250601,1,3,83.9,39.96,56.95,4.72,3.0,49.0
12,20250601,2,3,24.2,39.62,62.08,4.8,2.7,35.0
12,20250601,3,3,8.0,39.78,57.37,4.86,2.5,39.0
12,20250601,4,3,10.0,41.19,59.54,4.69,3.0,48.0
12,20250601,5,3,6.8,40.47,59.76,5.23,2.6,29.0
12,20250601,6,3,3.7,39.08,58.21,5.36,2.2,24.0
13,20250601,1,3,483.4,75.8,28.87,9.87,5.1,41.0
13,20250601,2,3,142.2,77.6,29.12,8.87,4.7,31.0
13,20250601,3,3,43.1,75.86,29.77,9.62,5.0,41.0
13,20250601,4,3,60.9,75.27,32.87,8.95,4.7,35.0
13,20250601,5,3,39.1,77.28,29.98,9.0,5.0,42.0
13,20250601,6,3,25.2,75.01,32.27,8.51,5.0,37.0
14,20250601,1,3,647.8,78.39,29.35,8.77,4.8,28.0
14,20250601,2,3,206.4,77.37,29.55,9.38,4.9,22.0
14,20250601,3,3,67.8,78.89,28.83,9.51,4.7,47.0
14,20250601,4,3,92.0,78.07,29.93,10.08,4.7,44.0
14,20250601,5,3,58.3,77.13,27.66,9.84,4.7,24.0
14,20250601,6,3,33.8,78.22,27.43,8.68,5.1,35.0
15,20250601,1,3,77.9,26.18,59.39,3.4,1.5,36.0
15,20250601,2,3,24.9,26.99,56.65,3.42,1.7,34.0
15,20250601,3,3,8.6,26.23,61.32,3.12,1.4,36.0
15,20250601,4,3,10.3,26.52,60.32,3.46,2.2,46.0
15,20250601,5,3,6.8,27.33,60.63,3.32,2.1,33.0
15,20250601,6,3,3.9,26.23,58.45,2.96,1.7,28.0
16,20250601,1,3,40.2,88.45,17.02,9.69,5.2,41.0
16,20250601,2,3,11.6,87.12,20.34,10.46,5.7,26.0
16,20250601,3,3,4.2,83.64,22.63,10.87,5.2,40.0
16,20250601,4,3,5.6,88.24,17.48,11.45,6.2,29.0
16,20250601,5,3,3.6,87.79,17.93,11.06,5.8,42.0
16,20250601,6,3,2.0,87.76,19.41,11.15,6.0,32.0
17,20250601,1,3,38.9,32.33,63.36,4.06,2.0,30.0
17,20250601,2,3,12.6,33.07,58.29,4.62,2.6,39.0
17,20250601,3,3,3.9,34.02,61.5,3.98,1.8,47.0
17,20250601,4,3,5.1,32.39,58.43,4.36,2.5,37.0
17,20250601,5,3,3.2,32.77,61.33,4.44,1.8,37.0
17,20250601,6,3,2.0,34.27,61.3,4.15,2.6,36.0
18,20250601,1,3,25.7,37.27,58.52,5.1,2.9,46.0
18,20250601,2,3,7.4,37.94,59.77,4.89,2.2,51.0
18,20250601,3,3,2.4,37.87,59.63,4.88,2.6,52.0
18,20250601,4,3,3.3,39.67,62.33,4.86,2.2,43.0
18,20250601,5,3,2.1,39.18,58.3,5.05,2.6,38.0
18,20250601,6,3,1.2,38.49,57.96,4.89,2.5,35.0
19,20250601,1,3,9.2,9.79,59.93,1.3,0.4,44.0
19,20250601,2,3,2.8,9.81,60.28,1.06,1.0,39.0
19,20250601,3,3,0.9,9.63,57.53,1.16,0.6,38.0
19,20250601,4,3,1.2,9.91,63.49,1.13,1.0,38.0
19,20250601,5,3,0.8,9.49,61.99,1.16,0.9,38.0
19,20250601,6,3,0.4,9.5,58.91,1.28,0.5,54.0
20,20250601,1,3,16.0,4.81,56.45,0.65,0.4,48.0
20,20250601,2,3,4.7,4.99,57.55,0.65,0.3,44.0
20,20250601,3,3,1.6,4.87,62.2,0.59,0.4,43.0
20,20250601,4,3,1.9,4.64,57.83,0.67,-0.2,38.0
20,20250601,5,3,1.2,4.62,58.65,0.59,0.1,35.0
20,20250601,6,3,0.8,4.72,58.42,0.65,-0.1,29.0
1,20250701,1,4,6065.1,42.33,59.46,8.41,3.7,97.0
1,20250701,2,4,1873.5,41.18,60.69,8.73,3.0,90.0
1,20250701,3,4,572.3,42.13,59.98,7.82,3.2,93.0
1,20250701,4,4,818.4,41.1,63.31,7.09,3.2,89.0
1,20250701,5,4,538.5,41.63,58.96,7.31,3.5,85.0
1,20250701,6,4,287.5,42.37,62.76,7.02,3.8,88.0
2,20250701,1,4,2313.6,58.68,48.53,12.18,5.0,68.0
2,20250701,2,4,719.8,60.6,50.63,9.98,4.5,67.0
2,20250701,3,4,236.5,56.17,52.75,12.24,4.9,72.0
2,20250701,4,4,326.0,57.62,54.63,10.24,4.8,64.0
2,20250701,5,4,199.8,58.36,52.57,10.6,4.6,72.0
2,20250701,6,4,126.0,56.39,54.51,10.4,5.1,66.0
3,20250701,1,4,1574.2,82.92,25.35,15.55,6.7,238.0
3,20250701,2,4,456.6,83.8,27.33,15.87,7.1,237.0
3,20250701,3,4,149.6,82.7,28.36,17.49,6.6,230.0
3,20250701,4,4,191.6,82.47,26.08,16.26,7.0,225.0
3,20250701,5,4,116.2,79.57,28.43,16.94,7.2,231.0
3,20250701,6,4,74.1,83.63,26.37,17.2,7.1,231.0
4,20250701,1,4,1267.9,67.73,41.38,13.22,5.2,173.0
4,20250701,2,4,396.0,65.51,45.28,12.66,5.4,195.0
4,20250701,3,4,138.6,70.03,38.79,13.11,5.3,168.0
4,20250701,4,4,182.6,68.79,39.11,13.54,5.2,164.0
4,20250701,5,4,108.0,70.01,38.65,11.47,5.2,189.0
4,20250701,6,4,73.2,69.28,41.68,11.44,5.7,191.0
5,20250701,1,4,397.9,13.57,61.41,2.8,0.9,58.0
5,20250701,2,4,114.7,13.85,59.16,2.55,1.0,63.0
5,20250701,3,4,36.3,14.32,63.43,2.94,1.5,65.0
5,20250701,4,4,47.3,13.99,59.26,2.48,1.6,55.0
5,20250701,5,4,30.5,14.45,58.87,2.52,1.5,61.0
5,20250701,6,4,17.8,14.27,62.78,2.78,1.1,50.0
6,20250701,1,4,481.6,16.81,62.88,2.91,1.7,43.0
6,20250701,2,4,141.9,16.43,62.85,3.56,1.7,45.0
6,20250701,3,4,52.0,16.54,60.34,3.46,0.9,26.0
6,20250701,4,4,62.0,16.88,61.92,3.02,1.2,40.0
6,20250701,5,4,43.1,16.56,61.46,3.58,1.8,35.0
6,20250701,6,4,25.4,16.28,61.06,3.59,1.1,40.0
7,20250701,1,4,520.0,53.58,59.23,10.09,4.7,44.0
7,20250701,2,4,154.4,53.21,55.91,10.42,3.8,41.0
7,20250701,3,4,51.0,51.81,58.28,10.92,4.6,49.0
7,20250701,4,4,61.2,52.84,56.3,8.99,3.8,22.0
7,20250701,5,4,37.7,50.41,58.03,9.59,3.8,29.0
7,20250701,6,4,25.7,51.12,57.7,9.91,4.2,38.0
8,20250701,1,4,223.9,21.49,60.35,3.94,1.3,37.0
8,20250701,2,4,69.9,21.25,62.86,4.05,1.8,41.0
8,20250701,3,4,21.6,20.95,61.59,3.67,2.0,43.0
8,20250701,4,4,30.6,20.09,57.92,4.14,1.3,38.0
8,20250701,5,4,17.7,21.38,56.97,4.16,1.8,32.0
8,20250701,6,4,11.4,20.41,63.33,4.24,2.0,33.0
9,20250701,1,4,172.9,57.26,54.78,10.27,4.7,47.0
9,20250701,2,4,48.4,56.34,53.15,10.91,4.9,48.0
9,20250701,3,4,15.1,57.24,53.46,11.95,5.1,40.0
9,20250701,4,4,21.5,54.73,56.54,11.43,4.5,19.0
9,20250701,5,4,14.4,57.77,53.16,10.12,4.5,37.0
9,20250701,6,4,8.5,57.26,49.64,10.22,4.4,57.0
10,20250701,1,4,247.2,11.68,56.76,1.91,0.5,43.0
10,20250701,2,4,73.7,11.34,59.32,2.02,0.9,38.0
10,20250701,3,4,25.3,11.29,62.89,2.33,0.7,43.0
10,20250701,4,4,34.3,10.91,58.73,2.3,1.0,33.0
10,20250701,5,4,20.1,11.41,59.44,2.12,0.9,37.0
10,20250701,6,4,12.9,11.35,60.41,2.03,0.7,45.0
11,20250701,1,4,241.8,68.04,40.67,12.19,5.8,33.0
11,20250701,2,4,77.2,71.37,38.51,14.74,5.4,51.0
11,20250701,3,4,23.2,71.97,37.6,14.74,6.0,25.0
11,20250701,4,4,29.9,70.79,40.83,13.46,6.3,32.0
11,20250701,5,4,20.2,68.43,42.51,14.69,6.0,30.0
11,20250701,6,4,12.6,68.17,39.62,14.78,5.3,31.0
12,20250701,1,4,81.5,40.1,57.13,7.74,3.6,38.0
12,20250701,2,4,22.0,40.33,61.58,7.09,3.3,42.0
12,20250701,3,4,7.8,40.97,58.85,8.23,2.9,42.0
12,20250701,4,4,9.6,38.99,61.21,7.51,3.4,35.0
12,20250701,5,4,6.4,40.38,59.9,7.94,2.9,39.0
12,20250701,6,4,3.8,40.99,57.8,8.05,3.3,40.0
13,20250701,1,4,459.5,71.69,38.57,12.7,5.6,38.0
13,20250701,2,4,124.4,70.66,39.26,13.97,6.4,40.0
13,20250701,3,4,44.9,75.43,35.12,15.0,6.3,44.0
13,20250701,4,4,55.0,73.97,34.36,15.22,5.9,41.0
13,20250701,5,4,37.7,75.62,34.21,14.04,5.7,31.0
13,20250701,6,4,21.6,71.59,39.54,14.87,6.4,29.0
14,20250701,1,4,663.0,77.14,32.44,13.11,6.0,40.0
14,20250701,2,4,192.0,73.88,33.77,15.15,6.1,41.0
14,20250701,3,4,67.6,73.6,36.78,13.64,6.2,28.0
14,20250701,4,4,85.9,74.6,32.94,14.6,5.8,39.0
14,20250701,5,4,51.3,75.73,35.22,14.25,6.1,43.0
14,20250701,6,4,30.1,75.43,33.84,12.92,6.2,26.0
15,20250701,1,4,75.0,26.22,58.6,5.46,1.8,42.0
15,20250701,2,4,22.5,26.03,61.71,5.61,2.6,38.0
15,20250701,3,4,8.0,26.99,57.47,5.27,2.6,41.0
15,20250701,4,4,10.7,25.62,57.82,4.8,1.8,30.0
15,20250701,5,4,6.3,26.48,59.97,4.92,2.2,33.0
15,20250701,6,4,3.8,26.48,61.48,5.41,1.9,50.0
16,20250701,1,4,39.3,85.46,23.76,15.17,7.1,48.0
16,20250701,2,4,10.8,87.07,22.45,15.57,6.6,32.0
16,20250701,3,4,3.6,86.02,24.94,17.78,6.8,33.0
16,20250701,4,4,4.9,87.49,23.33,17.54,7.4,30.0
16,20250701,5,4,3.4,87.63,21.53,16.37,6.5,32.0
16,20250701,6,4,1.8,82.0,26.37,14.32,7.3,39.0
17,20250701,1,4,35.8,33.91,61.23,6.91,2.9,39.0
17,20250701,2,4,10.9,33.57,57.49,6.32,2.6,36.0
17,20250701,3,4,3.7,33.01,61.04,6.02,2.5,44.0
17,20250701,4,4,5.3,33.65,58.43,6.52,2.5,30.0
17,20250701,5,4,3.1,33.22,62.65,5.75,2.5,22.0
17,20250701,6,4,2.0,32.5,59.8,5.85,2.8,43.0
18,20250701,1,4,23.2,38.95,59.1,7.61,3.5,48.0
18,20250701,2,4,7.0,37.74,56.61,7.1,3.2,44.0
18,20250701,3,4,2.4,37.43,57.76,7.4,3.5,26.0
18,20250701,4,4,3.0,36.98,58.34,7.16,2.9,35.0
18,20250701,5,4,2.1,37.98,62.93,6.69,3.0,40.0
18,20250701,6,4,1.2,38.35,57.83,6.69,2.6,43.0
19,20250701,1,4,9.0,9.14,57.37,1.71,0.9,41.0
19,20250701,2,4,2.6,9.61,62.32,1.8,0.3,37.0
19,20250701,3,4,0.9,9.56,61.52,1.6,0.9,32.0
19,20250701,4,4,1.1,9.07,59.72,1.88,0.6,63.0
19,20250701,5,4,0.8,9.55,62.48,1.61,1.2,41.0
19,20250701,6,4,0.4,9.75,59.96,1.82,0.8,34.0
20,20250701,1,4,15.1,4.77,63.01,0.94,0.3,40.0
20,20250701,2,4,4.4,4.72,62.26,0.93,0.5,35.0
20,20250701,3,4,1.4,4.85,62.19,0.8,0.2,36.0
20,20250701,4,4,1.9,4.58,60.27,0.99,0.2,30.0
20,20250701,5,4,1.3,4.58,62.65,1.01,0.4,38.0
20,20250701,6,4,0.7,4.64,60.37,0.79,0.0,27.0
1,20250801,1,4,6524.5,41.57,62.08,8.78,3.0,73.0
1,20250801,2,4,1938.7,40.62,61.67,8.78,3.0,99.0
1,20250801,3,4,602.4,42.92,61.54,8.8,3.0,100.0
1,20250801,4,4,869.9,42.86,61.1,7.1,3.7,83.0
1,20250801,5,4,473.3,40.52,59.46,8.06,3.6,89.0
1,20250801,6,4,325.8,41.07,57.13,8.31,3.4,78.0
2,20250801,1,4,2424.9,57.22,52.8,11.29,5.1,65.0
2,20250801,2,4,726.0,56.53,55.58,10.67,4.4,63.0
2,20250801,3,4,257.1,58.05,48.6,10.64,4.9,59.0
2,20250801,4,4,318.9,59.75,51.0,10.68,5.0,70.0
2,20250801,5,4,213.2,56.57,55.03,10.5,5.3,57.0
2,20250801,6,4,115.5,56.24,52.56,12.28,4.9,67.0
3,20250801,1,4,1456.2,84.0,25.16,14.71,7.1,225.0
3,20250801,2,4,426.5,79.57,31.52,15.51,7.1,239.0
3,20250801,3,4,141.1,82.85,25.67,14.33,6.4,234.0
3,20250801,4,4,189.1,84.17,24.87,16.17,6.8,231.0
3,20250801,5,4,123.0,79.71,31.47,15.3,6.6,214.0
3,20250801,6,4,72.6,84.36,26.14,16.8,7.1,228.0
4,20250801,1,4,1258.9,70.02,40.1,12.94,5.1,176.0
4,20250801,2,4,414.2,69.93,37.56,13.71,5.7,180.0
4,20250801,3,4,142.1,68.45,43.03,13.34,5.4,175.0
4,20250801,4,4,188.7,65.14,47.06,14.48,5.7,178.0
4,20250801,5,4,123.0,67.65,43.91,14.26,5.4,192.0
