country_key,date_key,sector_key,conflict_phase_key,supply_chain_disruption_index,estimated_gdp_impact_musd,avg_delivery_delay_days,input_cost_increase_pct,inventory_stress_score,supplier_diversification_score
2,20250301,8,2,24.2,0.3,7.1,4.3,4.8,5.6
3,20250301,1,2,48.6,0.6,16.4,6.83,8.9,3.6
3,20250301,2,2,28.2,0.3,10.7,4.29,5.6,3.6
3,20250301,3,2,18.8,0.2,5.5,2.74,3.4,3.6
3,20250301,4,2,17.3,0.2,5.6,2.87,2.7,3.6
3,20250301,5,2,23.6,0.3,8.7,3.73,4.1,3.6
3,20250301,6,2,33.2,0.4,10.6,4.85,5.8,3.6
3,20250301,7,2,15.3,0.1,4.5,2.03,2.6,3.6
3,20250301,8,2,36.9,0.4,13.0,4.99,5.9,3.6
4,20250301,1,2,37.0,0.2,13.9,6.38,6.9,4.8
4,20250301,2,2,27.3,0.1,8.4,4.22,4.8,4.8
4,20250301,3,2,15.6,0.1,5.3,2.27,2.6,4.8
4,20250301,4,2,13.9,0.1,4.9,1.76,2.6,4.8
4,20250301,5,2,20.2,0.1,6.6,3.23,3.3,4.8
4,20250301,6,2,27.9,0.1,7.8,3.96,4.7,4.8
4,20250301,7,2,10.9,0.1,3.4,1.56,2.0,4.8
4,20250301,8,2,30.5,0.1,10.1,3.85,5.8,4.8
5,20250301,1,2,8.4,0.0,2.7,1.16,1.4,9.4
5,20250301,2,2,5.0,0.0,2.0,0.77,0.9,9.4
5,20250301,3,2,3.5,0.0,1.1,0.5,0.6,9.4
5,20250301,4,2,2.4,0.0,1.0,0.49,0.5,9.4
5,20250301,5,2,4.6,0.0,1.5,0.72,0.7,9.4
5,20250301,6,2,5.1,0.0,1.7,0.81,0.9,9.4
5,20250301,7,2,2.6,0.0,1.1,0.41,0.4,9.4
5,20250301,8,2,5.6,0.0,2.1,1.07,1.0,9.4
6,20250301,1,2,9.0,0.0,2.9,1.52,1.7,9.2
6,20250301,2,2,6.7,0.0,2.0,1.04,1.2,9.2
6,20250301,3,2,4.2,0.0,1.3,0.64,0.7,9.2
6,20250301,4,2,3.3,0.0,1.2,0.5,0.6,9.2
6,20250301,5,2,4.6,0.0,1.6,0.81,0.9,9.2
6,20250301,6,2,5.6,0.0,1.9,0.79,1.1,9.2
6,20250301,7,2,3.0,0.0,0.9,0.49,0.5,9.2
6,20250301,8,2,8.2,0.0,2.2,1.1,1.2,9.2
7,20250301,1,2,28.6,0.0,11.3,4.0,5.2,6.2
7,20250301,2,2,20.0,0.0,6.1,2.98,3.5,6.2
7,20250301,3,2,10.9,0.0,4.3,1.65,2.1,6.2
7,20250301,4,2,11.4,0.0,3.6,1.6,1.8,6.2
7,20250301,5,2,14.7,0.0,5.1,2.55,3.0,6.2
7,20250301,6,2,18.4,0.0,5.2,3.26,3.1,6.2
7,20250301,7,2,7.4,0.0,2.8,1.53,1.4,6.2
7,20250301,8,2,24.4,0.0,8.2,3.42,4.1,6.2
8,20250301,1,2,11.1,0.0,4.3,2.0,2.2,8.8
8,20250301,2,2,8.0,0.0,2.6,1.07,1.4,8.8
8,20250301,3,2,4.2,0.0,1.6,0.74,0.9,8.8
8,20250301,4,2,4.0,0.0,1.5,0.62,0.7,8.8
8,20250301,5,2,6.5,0.0,2.1,0.81,1.2,8.8
8,20250301,6,2,6.6,0.0,2.7,1.06,1.3,8.8
8,20250301,7,2,3.3,0.0,0.9,0.57,0.7,8.8
8,20250301,8,2,9.1,0.0,3.1,1.46,1.6,8.8
9,20250301,1,2,36.9,0.0,11.6,5.01,6.1,5.8
9,20250301,2,2,21.8,0.0,7.7,3.08,4.0,5.8
9,20250301,3,2,12.8,0.0,3.7,1.76,2.4,5.8
9,20250301,4,2,9.8,0.0,3.5,1.48,2.1,5.8
9,20250301,5,2,16.2,0.0,4.6,2.87,3.2,5.8
9,20250301,6,2,18.1,0.0,6.1,2.92,3.6,5.8
9,20250301,7,2,10.6,0.0,2.7,1.37,1.8,5.8
9,20250301,8,2,25.5,0.0,6.7,3.44,4.8,5.8
10,20250301,1,2,6.4,0.0,2.5,1.09,1.2,9.6
10,20250301,2,2,4.2,0.0,1.4,0.58,0.7,9.6
10,20250301,3,2,2.9,0.0,1.0,0.46,0.5,9.6
10,20250301,4,2,2.1,0.0,1.0,0.4,0.4,9.6
10,20250301,5,2,3.4,0.0,0.9,0.47,0.6,9.6
10,20250301,6,2,4.2,0.0,1.4,0.58,0.7,9.6
10,20250301,7,2,1.7,0.0,1.0,0.32,0.3,9.6
10,20250301,8,2,5.2,0.0,1.4,0.8,0.9,9.6
11,20250301,1,2,37.5,0.0,15.3,6.31,7.6,4.6
11,20250301,2,2,29.1,0.0,7.7,5.09,4.6,4.6
11,20250301,3,2,17.9,0.0,5.1,2.62,2.8,4.6
11,20250301,4,2,14.8,0.0,5.0,1.92,2.5,4.6
11,20250301,5,2,18.3,0.0,5.8,3.55,4.1,4.6
11,20250301,6,2,26.8,0.0,8.0,3.75,4.2,4.6
11,20250301,7,2,11.1,0.0,3.2,1.5,2.3,4.6
11,20250301,8,2,27.2,0.0,8.5,3.85,5.3,4.6
12,20250301,1,2,25.1,0.0,7.1,3.95,4.1,7.2
12,20250301,2,2,17.6,0.0,5.5,2.83,2.7,7.2
12,20250301,3,2,9.4,0.0,2.8,1.35,1.8,7.2
12,20250301,4,2,8.3,0.0,2.7,1.02,1.5,7.2
12,20250301,5,2,11.0,0.0,3.5,2.1,2.3,7.2
12,20250301,6,2,15.9,0.0,4.9,2.0,2.5,7.2
12,20250301,7,2,5.8,0.0,2.3,0.83,1.2,7.2
12,20250301,8,2,17.1,0.0,5.4,2.97,2.8,7.2
13,20250301,1,2,39.8,0.1,15.8,7.02,8.3,4.4
13,20250301,2,2,25.8,0.1,9.4,4.35,5.0,4.4
13,20250301,3,2,16.9,0.0,4.8,2.87,2.8,4.4
13,20250301,4,2,14.3,0.0,5.1,2.51,2.8,4.4
13,20250301,5,2,20.3,0.0,7.3,3.1,3.8,4.4
13,20250301,6,2,29.4,0.1,8.1,4.53,4.4,4.4
13,20250301,7,2,11.2,0.0,4.0,1.71,2.1,4.4
13,20250301,8,2,32.2,0.1,9.1,5.49,6.0,4.4
14,20250301,1,2,50.8,0.1,13.6,6.66,7.3,4.2
14,20250301,2,2,27.5,0.0,8.6,4.56,5.8,4.2
14,20250301,3,2,19.7,0.0,6.0,2.5,3.3,4.2
14,20250301,4,2,12.8,0.0,4.6,2.17,2.6,4.2
14,20250301,5,2,23.9,0.0,6.2,3.83,4.3,4.2
14,20250301,6,2,26.6,0.0,9.1,3.91,4.9,4.2
14,20250301,7,2,12.8,0.0,3.5,2.25,2.3,4.2
14,20250301,8,2,33.8,0.0,11.3,4.18,5.9,4.2
15,20250301,1,2,15.6,0.0,5.3,2.74,2.6,8.4
15,20250301,2,2,11.2,0.0,3.8,1.83,1.9,8.4
15,20250301,3,2,5.3,0.0,1.9,0.93,1.0,8.4
15,20250301,4,2,5.6,0.0,1.5,0.69,0.9,8.4
15,20250301,5,2,8.7,0.0,2.8,1.03,1.4,8.4
15,20250301,6,2,9.9,0.0,2.6,1.36,1.7,8.4
15,20250301,7,2,4.1,0.0,1.4,0.67,0.7,8.4
15,20250301,8,2,10.3,0.0,4.1,1.83,2.1,8.4
16,20250301,1,2,45.1,0.0,16.1,7.21,8.9,3.4
16,20250301,2,2,32.8,0.0,11.2,5.66,6.5,3.4
16,20250301,3,2,17.9,0.0,6.0,3.4,3.9,3.4
16,20250301,4,2,18.6,0.0,5.5,2.57,3.0,3.4
16,20250301,5,2,24.2,0.0,7.4,4.59,4.3,3.4
16,20250301,6,2,26.5,0.0,10.3,5.26,6.1,3.4
16,20250301,7,2,14.3,0.0,4.8,2.01,2.3,3.4
16,20250301,8,2,37.4,0.0,13.4,5.24,7.0,3.4
17,20250301,1,2,20.0,0.0,6.8,2.73,3.3,7.8
17,20250301,2,2,13.8,0.0,4.1,2.3,2.4,7.8
17,20250301,3,2,7.0,0.0,2.8,1.2,1.4,7.8
17,20250301,4,2,5.9,0.0,2.4,1.07,1.1,7.8
17,20250301,5,2,8.9,0.0,3.6,1.25,1.9,7.8
17,20250301,6,2,10.5,0.0,3.8,2.1,2.3,7.8
17,20250301,7,2,6.0,0.0,2.0,0.96,0.9,7.8
17,20250301,8,2,14.2,0.0,4.6,2.4,2.5,7.8
18,20250301,1,2,19.8,0.0,6.2,3.19,3.7,7.4
18,20250301,2,2,14.4,0.0,4.3,2.25,2.8,7.4
18,20250301,3,2,9.4,0.0,2.8,1.13,1.7,7.4
18,20250301,4,2,8.4,0.0,2.7,1.11,1.2,7.4
18,20250301,5,2,9.6,0.0,3.3,1.71,1.9,7.4
18,20250301,6,2,14.1,0.0,4.3,2.22,2.7,7.4
18,20250301,7,2,5.6,0.0,2.0,1.08,1.0,7.4
18,20250301,8,2,13.7,0.0,5.3,2.07,2.9,7.4
19,20250301,1,2,5.4,0.0,1.7,0.86,0.9,9.8
19,20250301,2,2,4.1,0.0,1.3,0.47,0.7,9.8
19,20250301,3,2,2.1,0.0,0.9,0.3,0.4,9.8
19,20250301,4,2,2.1,0.0,1.0,0.34,0.3,9.8
19,20250301,5,2,3.0,0.0,0.9,0.47,0.6,9.8
19,20250301,6,2,3.0,0.0,1.0,0.61,0.6,9.8
19,20250301,7,2,1.7,0.0,1.1,0.27,0.3,9.8
19,20250301,8,2,3.9,0.0,1.3,0.68,0.8,9.8
20,20250301,1,2,2.6,0.0,0.9,0.51,0.5,10.0
20,20250301,2,2,1.8,0.0,1.0,0.3,0.3,10.0
20,20250301,3,2,1.1,0.0,1.0,0.19,0.2,10.0
20,20250301,4,2,0.9,0.0,1.0,0.14,0.2,10.0
20,20250301,5,2,1.2,0.0,0.9,0.2,0.3,10.0
20,20250301,6,2,1.7,0.0,1.0,0.24,0.3,10.0
20,20250301,7,2,0.8,0.0,1.1,0.1,0.1,10.0
20,20250301,8,2,1.8,0.0,1.1,0.27,0.3,10.0
1,20250401,1,3,32.0,2.0,16.6,7.56,5.8,7.7
1,20250401,2,3,19.2,1.3,11.0,5.0,3.8,7.7
1,20250401,3,3,11.0,1.1,6.7,2.75,2.1,7.7
1,20250401,4,3,9.9,0.8,5.2,2.4,1.8,7.7
1,20250401,5,3,16.7,1.0,7.0,3.95,3.0,7.7
1,20250401,6,3,20.8,1.3,9.4,4.42,3.4,7.7
1,20250401,7,3,9.7,0.6,4.0,1.8,1.6,7.7
1,20250401,8,3,21.9,1.8,10.1,5.23,4.1,7.7
2,20250401,1,3,38.6,0.7,19.7,9.45,8.7,6.2
2,20250401,2,3,30.5,0.4,15.9,6.56,5.5,6.2
2,20250401,3,3,18.4,0.3,8.6,4.22,3.2,6.2
2,20250401,4,3,13.5,0.2,7.3,3.16,2.5,6.2
2,20250401,5,3,20.3,0.4,12.3,5.75,4.1,6.2
2,20250401,6,3,28.2,0.5,12.3,5.42,5.4,6.2
2,20250401,7,3,10.9,0.2,5.7,2.85,2.1,6.2
2,20250401,8,3,33.2,0.6,17.9,7.63,5.6,6.2
3,20250401,1,3,56.5,1.0,30.2,16.72,10.0,4.2
3,20250401,2,3,39.6,0.7,22.4,8.86,7.6,4.2
3,20250401,3,3,23.0,0.3,12.6,6.57,4.0,4.2
3,20250401,4,3,22.5,0.3,11.7,4.99,3.8,4.2
3,20250401,5,3,35.7,0.6,15.6,7.68,5.3,4.2
3,20250401,6,3,39.0,0.8,17.5,9.06,6.6,4.2
3,20250401,7,3,18.7,0.3,10.0,3.68,3.0,4.2
3,20250401,8,3,41.6,0.8,21.2,9.61,8.7,4.2
4,20250401,1,3,47.7,0.3,25.1,13.48,8.5,5.4
4,20250401,2,3,39.2,0.2,16.2,9.04,6.2,5.4
4,20250401,3,3,20.2,0.1,8.9,5.38,3.6,5.4
4,20250401,4,3,18.3,0.1,8.3,3.7,2.9,5.4
4,20250401,5,3,29.3,0.2,13.2,5.39,4.9,5.4
4,20250401,6,3,29.0,0.2,16.1,6.51,6.1,5.4
4,20250401,7,3,12.3,0.1,7.2,4.05,2.3,5.4
4,20250401,8,3,42.3,0.3,19.6,10.35,7.2,5.4
5,20250401,1,3,9.2,0.1,6.0,3.0,1.8,10.0
5,20250401,2,3,7.8,0.1,3.9,1.98,1.3,10.0
5,20250401,3,3,4.4,0.0,2.2,1.1,0.7,10.0
5,20250401,4,3,3.1,0.0,1.8,0.95,0.6,10.0
5,20250401,5,3,5.8,0.0,2.6,1.25,0.9,10.0
5,20250401,6,3,7.5,0.0,3.2,1.7,1.1,10.0
5,20250401,7,3,3.3,0.0,1.3,0.83,0.5,10.0
5,20250401,8,3,7.8,0.1,4.0,1.63,1.4,10.0
6,20250401,1,3,12.8,0.1,7.3,3.26,2.4,9.8
6,20250401,2,3,9.0,0.0,4.7,2.37,1.6,9.8
6,20250401,3,3,5.2,0.0,2.5,1.03,0.9,9.8
6,20250401,4,3,3.8,0.0,2.3,1.07,0.7,9.8
6,20250401,5,3,5.8,0.0,3.2,1.44,1.1,9.8
6,20250401,6,3,6.9,0.0,4.0,2.13,1.4,9.8
6,20250401,7,3,3.4,0.0,2.0,0.88,0.6,9.8
6,20250401,8,3,9.3,0.1,4.6,2.6,1.6,9.8
7,20250401,1,3,40.8,0.1,18.0,11.02,7.1,6.8
7,20250401,2,3,26.8,0.1,12.5,6.63,4.9,6.8
7,20250401,3,3,13.0,0.0,6.7,4.21,2.5,6.8
7,20250401,4,3,14.7,0.0,6.7,3.49,2.2,6.8
7,20250401,5,3,19.9,0.0,9.6,4.31,3.5,6.8
7,20250401,6,3,26.0,0.1,13.3,5.0,4.1,6.8
7,20250401,7,3,11.9,0.0,5.6,2.46,2.1,6.8
7,20250401,8,3,26.3,0.1,15.3,6.87,5.0,6.8
8,20250401,1,3,14.1,0.0,8.7,3.92,2.7,9.4
8,20250401,2,3,10.5,0.0,4.8,2.16,2.0,9.4
8,20250401,3,3,6.4,0.0,3.5,1.22,1.1,9.4
8,20250401,4,3,5.4,0.0,2.9,1.19,1.0,9.4
8,20250401,5,3,8.0,0.0,3.6,1.77,1.4,9.4
8,20250401,6,3,9.0,0.0,4.2,2.5,1.8,9.4
8,20250401,7,3,4.8,0.0,2.4,1.15,0.7,9.4
8,20250401,8,3,10.2,0.0,6.5,2.71,2.1,9.4
9,20250401,1,3,37.0,0.1,19.4,9.87,8.0,6.4
9,20250401,2,3,27.5,0.1,14.7,6.85,5.5,6.4
9,20250401,3,3,18.3,0.0,8.7,3.89,3.1,6.4
9,20250401,4,3,15.2,0.0,6.8,3.32,2.4,6.4
9,20250401,5,3,19.3,0.0,10.3,4.57,3.5,6.4
9,20250401,6,3,24.3,0.1,12.9,7.14,4.3,6.4
9,20250401,7,3,10.6,0.0,5.3,2.89,2.0,6.4
9,20250401,8,3,28.2,0.0,17.5,7.6,5.8,6.4
10,20250401,1,3,7.3,0.0,4.4,2.37,1.4,10.0
10,20250401,2,3,5.8,0.0,3.3,1.37,1.0,10.0
10,20250401,3,3,3.0,0.0,1.7,0.9,0.6,10.0
10,20250401,4,3,3.2,0.0,1.3,0.62,0.5,10.0
10,20250401,5,3,4.1,0.0,2.5,1.07,0.8,10.0
10,20250401,6,3,5.8,0.0,2.9,1.34,1.0,10.0
10,20250401,7,3,2.1,0.0,1.2,0.51,0.4,10.0
10,20250401,8,3,6.7,0.0,3.5,1.43,1.2,10.0
11,20250401,1,3,55.8,0.1,23.1,15.16,10.0,5.2
11,20250401,2,3,35.8,0.1,19.8,7.94,6.3,5.2
11,20250401,3,3,19.3,0.0,10.3,4.93,4.1,5.2
11,20250401,4,3,16.8,0.0,9.7,4.99,3.2,5.2
11,20250401,5,3,24.1,0.0,15.0,7.46,4.7,5.2
11,20250401,6,3,32.5,0.1,18.2,8.69,5.9,5.2
11,20250401,7,3,14.5,0.0,6.8,3.05,2.9,5.2
11,20250401,8,3,44.3,0.1,19.9,9.88,7.3,5.2
12,20250401,1,3,33.5,0.1,13.1,7.41,5.6,7.8
12,20250401,2,3,21.9,0.0,11.5,4.29,3.3,7.8
12,20250401,3,3,10.5,0.0,6.5,2.78,2.1,7.8
12,20250401,4,3,10.2,0.0,5.2,2.59,1.7,7.8
12,20250401,5,3,16.8,0.0,6.6,3.52,2.6,7.8
12,20250401,6,3,17.7,0.0,8.7,4.0,3.1,7.8
12,20250401,7,3,7.9,0.0,4.6,2.18,1.4,7.8
12,20250401,8,3,22.6,0.0,9.9,5.8,4.1,7.8
13,20250401,1,3,56.0,0.2,32.0,15.21,9.3,5.0
13,20250401,2,3,40.0,0.1,17.4,7.89,6.7,5.0
13,20250401,3,3,19.8,0.1,10.6,5.5,4.2,5.0
13,20250401,4,3,17.1,0.1,9.7,4.73,3.1,5.0
13,20250401,5,3,31.8,0.1,15.0,7.85,5.5,5.0
13,20250401,6,3,35.4,0.1,18.2,7.79,6.1,5.0
13,20250401,7,3,17.1,0.0,7.5,4.14,3.0,5.0
13,20250401,8,3,37.2,0.1,18.6,8.23,7.4,5.0
14,20250401,1,3,52.1,0.1,27.9,14.16,10.0,4.8
14,20250401,2,3,32.4,0.1,17.8,10.27,7.2,4.8
14,20250401,3,3,21.4,0.0,12.4,5.61,4.1,4.8
14,20250401,4,3,16.4,0.0,10.5,4.65,3.7,4.8
14,20250401,5,3,29.3,0.1,15.8,7.45,4.9,4.8
14,20250401,6,3,31.1,0.1,16.3,7.63,6.8,4.8
14,20250401,7,3,17.6,0.0,6.9,4.39,3.0,4.8
14,20250401,8,3,36.8,0.1,23.0,8.43,7.6,4.8
15,20250401,1,3,21.0,0.0,9.4,4.39,3.7,9.0
15,20250401,2,3,13.9,0.0,6.5,2.72,2.2,9.0
15,20250401,3,3,8.3,0.0,4.0,1.69,1.4,9.0
15,20250401,4,3,7.2,0.0,3.5,1.38,1.1,9.0
15,20250401,5,3,10.2,0.0,5.1,2.13,1.9,9.0
15,20250401,6,3,12.8,0.0,6.7,3.33,2.2,9.0
15,20250401,7,3,5.0,0.0,3.1,1.15,1.0,9.0
15,20250401,8,3,13.6,0.0,8.3,4.1,2.9,9.0
16,20250401,1,3,69.7,0.0,29.5,15.69,10.0,4.0
16,20250401,2,3,40.1,0.0,22.4,9.61,7.3,4.0
16,20250401,3,3,26.8,0.0,11.8,6.77,5.0,4.0
16,20250401,4,3,22.9,0.0,10.6,5.83,3.7,4.0
16,20250401,5,3,29.1,0.0,16.2,8.87,5.6,4.0
16,20250401,6,3,37.4,0.0,20.0,9.14,7.5,4.0
16,20250401,7,3,15.2,0.0,10.2,4.99,3.5,4.0
16,20250401,8,3,43.2,0.0,25.2,10.39,8.9,4.0
17,20250401,1,3,23.2,0.0,12.7,5.14,5.0,8.4
17,20250401,2,3,18.0,0.0,7.2,4.73,3.1,8.4
17,20250401,3,3,9.0,0.0,5.2,2.68,1.8,8.4
17,20250401,4,3,8.2,0.0,3.9,2.12,1.6,8.4
17,20250401,5,3,11.2,0.0,6.9,2.92,2.2,8.4
17,20250401,6,3,16.9,0.0,8.3,3.36,2.5,8.4
17,20250401,7,3,7.9,0.0,3.7,1.8,1.3,8.4
17,20250401,8,3,20.2,0.0,10.4,4.82,3.1,8.4
18,20250401,1,3,28.8,0.0,13.4,6.61,5.5,8.0
18,20250401,2,3,17.9,0.0,10.0,5.33,3.8,8.0
18,20250401,3,3,12.2,0.0,4.8,3.01,1.8,8.0
18,20250401,4,3,9.0,0.0,5.2,1.99,1.6,8.0
18,20250401,5,3,14.8,0.0,8.0,3.91,2.4,8.0
18,20250401,6,3,19.7,0.0,9.6,4.88,3.4,8.0
18,20250401,7,3,7.5,0.0,3.5,2.19,1.4,8.0
18,20250401,8,3,17.8,0.0,9.1,5.48,3.5,8.0
19,20250401,1,3,7.0,0.0,3.5,1.78,1.4,10.0
19,20250401,2,3,4.3,0.0,2.4,1.02,0.9,10.0
19,20250401,3,3,3.1,0.0,1.6,0.56,0.5,10.0
19,20250401,4,3,2.3,0.0,1.3,0.52,0.4,10.0
19,20250401,5,3,3.2,0.0,2.0,0.8,0.6,10.0
19,20250401,6,3,4.3,0.0,2.5,1.0,0.8,10.0
19,20250401,7,3,1.7,0.0,1.1,0.45,0.4,10.0
19,20250401,8,3,4.6,0.0,3.0,1.16,0.9,10.0
20,20250401,1,3,3.3,0.0,1.6,0.8,0.6,10.0
20,20250401,2,3,2.0,0.0,1.4,0.53,0.5,10.0
20,20250401,3,3,1.3,0.0,1.1,0.28,0.2,10.0
20,20250401,4,3,1.1,0.0,1.1,0.25,0.2,10.0
20,20250401,5,3,1.7,0.0,1.0,0.51,0.3,10.0
20,20250401,6,3,2.3,0.0,1.2,0.44,0.4,10.0
20,20250401,7,3,1.1,0.0,1.1,0.27,0.2,10.0
20,20250401,8,3,2.7,0.0,1.3,0.55,0.5,10.0
1,20250501,1,3,30.6,2.1,18.1,8.93,6.1,7.7
1,20250501,2,3,18.2,1.3,12.1,4.63,3.5,7.7
1,20250501,3,3,10.6,0.7,6.7,3.2,2.3,7.7
1,20250501,4,3,9.3,0.9,6.0,2.47,1.7,7.7
1,20250501,5,3,14.1,1.1,8.8,4.33,3.1,7.7
1,20250501,6,3,20.1,1.5,10.2,4.9,3.8,7.7
1,20250501,7,3,7.7,0.6,4.7,1.94,1.6,7.7
1,20250501,8,3,25.6,1.9,10.6,5.33,3.8,7.7
2,20250501,1,3,37.6,0.8,20.3,10.31,8.3,6.2
2,20250501,2,3,31.1,0.5,15.8,5.87,5.6,6.2
2,20250501,3,3,19.1,0.3,8.9,3.99,3.3,6.2
2,20250501,4,3,16.1,0.2,6.5,3.66,2.9,6.2
2,20250501,5,3,25.2,0.4,9.5,5.25,3.7,6.2
2,20250501,6,3,27.9,0.5,14.6,6.37,5.2,6.2
2,20250501,7,3,11.7,0.2,5.6,2.56,2.0,6.2
2,20250501,8,3,29.2,0.5,18.4,8.02,5.9,6.2
3,20250501,1,3,71.9,1.1,27.0,17.13,10.0,4.2
3,20250501,2,3,44.2,0.7,19.8,11.22,7.0,4.2
3,20250501,3,3,22.1,0.5,14.1,6.59,4.4,4.2
3,20250501,4,3,22.6,0.4,12.1,5.64,4.0,4.2
3,20250501,5,3,26.8,0.6,13.6,8.44,6.2,4.2
3,20250501,6,3,35.5,0.5,17.9,10.5,6.5,4.2
3,20250501,7,3,17.6,0.3,9.1,4.23,3.3,4.2
3,20250501,8,3,42.7,0.8,25.1,10.57,7.9,4.2
4,20250501,1,3,44.1,0.3,28.1,11.72,8.8,5.4
4,20250501,2,3,29.7,0.3,19.5,7.64,6.8,5.4
4,20250501,3,3,17.5,0.1,9.0,4.69,3.8,5.4
4,20250501,4,3,15.3,0.1,8.7,3.83,3.4,5.4
4,20250501,5,3,25.8,0.2,12.2,7.24,5.0,5.4
4,20250501,6,3,27.6,0.2,18.0,7.53,6.2,5.4
4,20250501,7,3,15.7,0.1,6.1,4.06,2.8,5.4
4,20250501,8,3,42.2,0.3,17.9,10.08,6.8,5.4
5,20250501,1,3,10.0,0.1,5.9,2.69,1.8,10.0
5,20250501,2,3,6.7,0.0,3.6,1.65,1.3,10.0
5,20250501,3,3,4.3,0.0,2.4,0.84,0.8,10.0
5,20250501,4,3,3.6,0.0,1.6,0.72,0.7,10.0
5,20250501,5,3,6.1,0.0,2.6,1.24,1.0,10.0
5,20250501,6,3,7.5,0.0,3.3,1.54,1.3,10.0
5,20250501,7,3,2.9,0.0,1.3,0.69,0.5,10.0
5,20250501,8,3,6.6,0.1,3.9,1.95,1.3,10.0
6,20250501,1,3,12.2,0.1,6.8,3.17,2.4,9.8
6,20250501,2,3,7.7,0.1,4.9,1.73,1.6,9.8
6,20250501,3,3,5.6,0.0,2.2,1.33,0.9,9.8
6,20250501,4,3,4.7,0.0,1.9,1.0,0.8,9.8
6,20250501,5,3,6.7,0.0,3.3,1.5,1.1,9.8
6,20250501,6,3,7.3,0.0,4.1,1.85,1.4,9.8
6,20250501,7,3,3.1,0.0,1.6,0.95,0.7,9.8
6,20250501,8,3,10.0,0.1,5.2,2.44,1.6,9.8
7,20250501,1,3,34.9,0.1,17.2,10.78,7.8,6.8
7,20250501,2,3,26.6,0.1,11.7,6.31,4.9,6.8
7,20250501,3,3,13.9,0.0,8.5,4.35,2.7,6.8
7,20250501,4,3,13.9,0.0,6.1,3.52,2.2,6.8
7,20250501,5,3,20.4,0.0,8.9,4.26,3.5,6.8
7,20250501,6,3,22.6,0.0,11.4,6.04,4.5,6.8
7,20250501,7,3,11.5,0.0,4.7,2.46,2.0,6.8
7,20250501,8,3,30.8,0.1,14.5,7.07,5.5,6.8
8,20250501,1,3,17.1,0.0,8.6,3.67,2.6,9.4
8,20250501,2,3,10.9,0.0,6.0,2.33,1.9,9.4
8,20250501,3,3,5.5,0.0,2.8,1.27,1.0,9.4
8,20250501,4,3,5.6,0.0,2.3,1.13,1.0,9.4
8,20250501,5,3,7.7,0.0,4.4,1.66,1.5,9.4
8,20250501,6,3,10.9,0.0,4.7,2.15,1.7,9.4
8,20250501,7,3,3.8,0.0,2.4,1.02,0.8,9.4
8,20250501,8,3,10.8,0.0,5.1,3.09,2.2,9.4
9,20250501,1,3,39.9,0.1,19.2,9.58,7.2,6.4
9,20250501,2,3,30.8,0.1,14.9,5.86,4.7,6.4
9,20250501,3,3,16.5,0.0,7.4,4.37,3.2,6.4
9,20250501,4,3,14.2,0.0,7.9,3.87,2.4,6.4
9,20250501,5,3,18.3,0.0,10.8,4.62,4.1,6.4
9,20250501,6,3,24.7,0.1,12.6,6.24,5.2,6.4
9,20250501,7,3,11.7,0.0,5.8,3.35,2.3,6.4
9,20250501,8,3,31.9,0.1,15.3,6.7,6.0,6.4
10,20250501,1,3,8.4,0.0,4.5,2.2,1.6,10.0
10,20250501,2,3,5.7,0.0,2.8,1.21,1.1,10.0
10,20250501,3,3,3.6,0.0,1.7,0.72,0.6,10.0
10,20250501,4,3,2.8,0.0,1.4,0.75,0.5,10.0
10,20250501,5,3,4.5,0.0,2.0,1.17,0.7,10.0
10,20250501,6,3,5.5,0.0,2.7,1.4,0.9,10.0
10,20250501,7,3,2.5,0.0,1.2,0.51,0.4,10.0
10,20250501,8,3,5.4,0.0,2.7,1.45,1.1,10.0
11,20250501,1,3,56.2,0.1,23.7,11.83,10.0,5.2
11,20250501,2,3,30.6,0.1,18.0,8.78,5.9,5.2
11,20250501,3,3,22.0,0.0,11.4,5.21,3.6,5.2
11,20250501,4,3,20.1,0.0,8.6,4.26,3.3,5.2
11,20250501,5,3,24.3,0.0,11.6,6.15,5.1,5.2
11,20250501,6,3,28.6,0.0,16.5,8.84,5.7,5.2
11,20250501,7,3,15.1,0.0,6.5,3.83,2.9,5.2
11,20250501,8,3,42.3,0.1,21.2,9.72,7.4,5.2
12,20250501,1,3,33.6,0.1,14.5,6.07,5.8,7.8
12,20250501,2,3,19.6,0.0,10.8,4.54,3.8,7.8
12,20250501,3,3,11.2,0.0,6.0,3.02,2.0,7.8
12,20250501,4,3,10.5,0.0,5.5,2.71,1.7,7.8
12,20250501,5,3,16.0,0.0,6.5,3.16,2.9,7.8
12,20250501,6,3,16.5,0.0,8.7,3.81,3.2,7.8
12,20250501,7,3,8.0,0.0,4.4,1.89,1.6,7.8
12,20250501,8,3,24.5,0.0,11.1,6.18,4.2,7.8
13,20250501,1,3,49.9,0.2,32.0,12.08,9.2,5.0
13,20250501,2,3,42.0,0.1,16.5,9.79,6.9,5.0
13,20250501,3,3,20.4,0.1,10.2,4.49,4.0,5.0
13,20250501,4,3,18.8,0.1,8.3,4.89,3.1,5.0
13,20250501,5,3,31.2,0.1,15.2,5.58,5.3,5.0
13,20250501,6,3,29.4,0.1,14.7,8.64,6.6,5.0
13,20250501,7,3,15.1,0.0,7.3,3.87,2.5,5.0
13,20250501,8,3,39.5,0.1,20.0,10.88,7.2,5.0
